"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"956";286;54;"G";90;0,902564102564103;0,994871794871795;1;0,964102564102564;0,902564102564103;1;0;1;"140-1";1833;1;90;630,918833400238
"824";155;56;"G";90;0,907692307692308;0,98974358974359;1;0,964102564102564;0,902564102564103;0;0;0;"140-1";1873;1;90;636,5743960239
"703";94;58;"G";90;0,928205128205128;0,964102564102564;1;0,964102564102564;0,902564102564103;0;0;0;"185CL1-1";2984;1;100;662,002218059334
"652";828;60;"G";90;0,938461538461538;0,953846153846154;1;0,964102564102564;0,902564102564103;0;0;0;"140-1";2283;1;100;695,791805181298
"1727";1008;61;"G";80;0,943589743589744;0,943589743589744;1;1;0,902564102564103;0;0;0;"203-1";1168;1;80;689,201096924137
"425";894;62;"G";90;0,948717948717949;0,933333333333333;1;0,964102564102564;0,902564102564103;0;1;0;"371-1";2084;1;100;740,655703291717
"1393";12;63;"G";80;0,964102564102564;0,923076923076923;1;1;0,902564102564103;0;0;0;"ER 20D-2";1880;1;80;746,259039057994
"1317";446;64;"G";80;0,969230769230769;0,917948717948718;1;1;0,902564102564103;0;0;0;"203-1";1368;1;90;752,817898354465
"1180";184;65;"G";80;0,979487179487179;0,912820512820513;1;1;0,902564102564103;0;0;0;"G1206-3";1687;1;80;848,741788622444
