"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"265";20;54;"P";80;0,923076923076923;0,948717948717949;1;1;0,923076923076923;1;1;1;"189-2";2786;1;90;620,549548046808
"2";12;55;"P";80;0,948717948717949;0,923076923076923;1;1;0,923076923076923;0;0;0;"ER 20D-2";1880;1;80;728,401896200851
