"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"1264";32;60;"G";70;0,912280701754386;0,982456140350877;1;1;0,912280701754386;1;1;0;"295-1";1279;1;80;889,006873563089
"1203";481;64;"G";70;0,929824561403509;0,964912280701754;1;1;0,912280701754386;0;0;1;"203-1";1267;1;80;741,679472634862
"793";181;60;"G";80;0,947368421052632;0,982456140350877;1;0,964912280701754;0,912280701754386;0;0;0;"DH1004-1";1072;1;90;779,181259904269
"1084";181;65;"G";70;0,947368421052632;0,947368421052632;1;1;0,912280701754386;0;0;0;"DH1004-1";1072;1;90;779,181259904269
"691";164;64;"G";80;0,964912280701754;0,964912280701754;1;0,964912280701754;0,912280701754386;0;0;0;"294-3";1480;1;80;881,272152419471
"982";164;67;"G";70;0,964912280701754;0,929824561403509;1;1;0,912280701754386;0;0;0;"294-3";1480;1;80;881,272152419471
"390";14;58;"G";90;0,982456140350877;1;1;0,929824561403509;0,912280701754386;0;0;0;"211-1";2241;2;80;883,736961496171
"297";79;60;"G";90;1;0,982456140350877;1;0,929824561403509;0,912280701754386;0;0;0;"G1206-3";2087;1;80;883,367468423894
"588";79;65;"G";80;1;0,947368421052632;1;0,964912280701754;0,912280701754386;0;0;0;"G1206-3";2087;1;80;883,367468423894
