"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"624";427;46;"G";90;0,903846153846154;1;1;1;0,903846153846154;1;0;0;"G1206-3";1387;1;80;749,114112518104
"502";94;50;"G";90;0,913461538461538;0,990384615384615;1;1;0,913461538461538;0;0;1;"185CL1-1";2984;1;100;662,002218059334
"202";49;55;"G";90;0,942307692307692;0,942307692307692;1;1;0,903846153846154;0;1;0;"140-1";2083;1;100;670,800262981201
"66";894;61;"G";90;0,961538461538462;0,923076923076923;1;1;0,903846153846154;0;0;0;"371-1";2084;1;100;740,655703291717
