"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"306";12;53;"G";80;0,919191919191919;0,97979797979798;1;0,97979797979798;0,909090909090909;1;1;1;"ER 20D-2";1880;1;80;746,259039057994
"725";1015;54;"G";60;0,939393939393939;0,94949494949495;1;1;0,909090909090909;0;0;0;"66-1";3096;1;90;789,367181917803
"254";181;54;"G";80;0,96969696969697;0,94949494949495;1;0,97979797979798;0,909090909090909;0;0;0;"DH1004-1";1072;1;90;779,181259904269
"620";181;56;"G";60;0,96969696969697;0,939393939393939;1;1;0,909090909090909;0;0;0;"DH1004-1";1072;1;90;779,181259904269
"209";558;56;"G";80;0,97979797979798;0,939393939393939;1;0,97979797979798;0,909090909090909;0;0;0;"225-1";1428;1;80;782,908512801698
"499";184;58;"G";60;0,97979797979798;0,919191919191919;1;1;0,909090909090909;0;0;0;"G1206-3";1687;1;80;848,741788622444
"126";79;57;"G";80;1;0,929292929292929;1;0,97979797979798;0,909090909090909;0;0;0;"G1206-3";2087;1;80;883,367468423894
"431";79;62;"G";60;1;0,909090909090909;1;1;0,909090909090909;0;0;0;"G1206-3";2087;1;80;883,367468423894
