"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"305";894;56;"G";80;0,903614457831325;0,939759036144578;1;0,975903614457831;0,903614457831325;0;0;1;"371-1";2084;1;100;740,655703291717
"30";758;56;"G";90;0,963855421686747;0,939759036144578;1;0,91566265060241;0,903614457831325;1;1;0;"203-1";1598;1;100;781,902042638094
