"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"260";894;28;"G";60;0,904761904761905;0,976190476190476;1;1;0,904761904761905;1;0;0;"371-1";2084;1;100;777,554608055102
"118";164;26;"G";80;0,928571428571429;1;1;0,976190476190476;0,904761904761905;0;0;0;"294-3";1480;1;80;881,272152419471
"3";57;47;"G";80;0,952380952380952;0,928571428571429;1;0,976190476190476;0,904761904761905;0;1;1;"264-1";3456;1;80;765,887583017809
