"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"397";14;41;"G";50;0,905660377358491;1;1;1;0,905660377358491;0;0;0;"211-1";2241;2;80;883,736961496171
"220";128;50;"G";80;0,915094339622642;0,990566037735849;1;0,990566037735849;0,905660377358491;0;0;0;"9274-1";1980;1;80;1021,11895287679
"196";558;54;"G";80;0,924528301886792;0,981132075471698;1;0,990566037735849;0,905660377358491;0;0;1;"225-1";1428;1;80;782,908512801698
"150";177;55;"G";80;0,933962264150943;0,971698113207547;1;0,990566037735849;0,905660377358491;0;0;0;"G1206-1";2590;1;80;1016,52311609825
"62";920;54;"G";90;0,971698113207547;0,981132075471698;1;0,915094339622642;0,905660377358491;1;1;0;"264-1";4356;1;80;876,87510703218
"11";432;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;0;0;0;"203-1";1868;1;90;876,915924242969
