"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"3804";447;41;"G";80;0,904153354632588;0,977635782747604;1;0,996805111821086;0,900958466453674;0;0;1;"140-1";1733;1;90;633,307631503025
"3332";280;54;"G";80;0,907348242811502;0,939297124600639;1;0,996805111821086;0,900958466453674;0;0;0;"155-1";2773;1;90;658,748418404251
"1266";155;54;"G";90;0,910543130990415;0,939297124600639;1;0,920127795527157;0,900958466453674;1;1;0;"140-1";1873;1;90;636,5743960239
"3193";12;55;"G";80;0,94888178913738;0,910543130990415;1;0,996805111821086;0,904153354632588;0;0;0;"ER 20D-2";1880;1;80;746,259039057994
"1145";57;55;"G";90;0,971246006389776;0,910543130990415;1;0,920127795527157;0,900958466453674;0;0;0;"264-1";3456;1;80;765,887583017809
"5189";676;56;"G";65;0,993610223642173;0,900958466453674;1;1;0,900958466453674;0;0;0;"1293-2";1680;1;65;921,334459946183
"5051";420;38;"P";65;1;1;0,900958466453674;1;0,900958466453674;0;0;0;"DE1002-1";3990;1;80;1144,47065334214
