"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"383";57;34;"G";70;0,9;1;1;1;0,9;1;0;1;"264-1";3456;1;80;765,887583017809
"160";166;34;"G";80;0,9125;1;1;0,9875;0,9;0;0;0;"294-3";1245;1;80;850,819216636849
"241";181;44;"G";70;0,9125;0,95;1;1;0,9;0;1;0;"DH1004-1";1072;1;90;779,181259904269
"81";102;37;"G";80;0,925;0,9875;1;0,9875;0,9;0;0;0;"G1206-1";2090;1;80;863,229807604932
"29";444;44;"G";80;0,9375;0,95;1;0,9875;0,9125;0;0;0;"203-1";1668;1;80;792,24707215649
