"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"375";93;56;"G";90;0,921052631578947;1;1;1;0,921052631578947;1;0;1;"185CL1-1";2684;1;90;624,36296541038
"125";32;64;"G";90;0,947368421052632;0,947368421052632;1;1;0,921052631578947;0;1;0;"295-1";1279;1;80;889,006873563089
"1";12;65;"G";90;0,973684210526316;0,921052631578947;1;1;0,921052631578947;0;0;0;"ER 20D-2";1880;1;80;746,259039057994
