"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"274";429;50;"G";70;0,909090909090909;1;1;1;0,909090909090909;1;0;0;"G1206-3";3674;2;80;860,529187374215
"118";164;50;"G";80;0,924242424242424;1;1;0,984848484848485;0,909090909090909;0;0;0;"294-3";1480;1;80;881,272152419471
"213";758;55;"G";70;0,924242424242424;0,96969696969697;1;1;0,909090909090909;0;1;1;"203-1";1598;1;100;781,902042638094
"48";432;55;"G";80;0,939393939393939;0,96969696969697;1;0,984848484848485;0,909090909090909;0;0;0;"203-1";1868;1;90;876,915924242969
"159";420;56;"G";70;1;0,909090909090909;1;1;0,909090909090909;0;0;0;"DE1002-1";3990;1;80;1155,78017715167
