"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"1574";94;47;"G";70;0,907407407407407;0,962962962962963;1;1;0,907407407407407;1;1;0;"185CL1-1";2984;1;100;694,374894189936
"728";661;47;"G";80;0,925925925925926;0,962962962962963;1;0,981481481481482;0,907407407407407;0;0;1;"145-2";2580;1;90;644,51326657475
"1512";661;52;"G";70;0,925925925925926;0,944444444444444;1;1;0,907407407407407;0;0;0;"145-2";2580;1;90;675,20933359543
"634";894;52;"G";80;0,944444444444444;0,944444444444444;1;0,981481481481482;0,907407407407407;0;0;0;"371-1";2084;1;100;740,655703291717
"1418";894;56;"G";70;0,944444444444444;0,925925925925926;1;1;0,907407407407407;0;0;0;"371-1";2084;1;100;740,655703291717
"1233";12;37;"P";70;0,981481481481482;1;0,907407407407407;1;0,907407407407407;0;0;0;"ER 20D-2";1880;1;80;728,401896200851
"453";79;56;"G";80;1;0,925925925925926;1;0,981481481481482;0,907407407407407;0;0;0;"G1206-3";2087;1;80;883,367468423894
