"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"330";167;55;"G";80;0,9;0,95;1;1;0,9;0;0;1;"232-2";2322;1;80;755,6825161526
"110";57;55;"G";90;0,925;0,95;1;0,9;0,9;1;1;0;"264-1";3456;1;80;765,887583017809
"218";57;60;"G";80;0,925;0,9;1;1;0,9;0;0;0;"264-1";3456;1;80;765,887583017809
