"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"97";463;47;"G";80;0,909090909090909;1;1;0,994949494949495;0,904040404040404;1;0;0;"66-1";3526;1;100;866,352778635464
"184";463;50;"G";70;0,909090909090909;0,994949494949495;1;1;0,904040404040404;0;0;0;"66-1";3526;1;100;866,352778635464
"60";128;50;"G";80;0,914141414141414;0,994949494949495;1;0,994949494949495;0,904040404040404;0;0;0;"9274-1";1980;1;80;1021,11895287679
"147";128;53;"G";70;0,914141414141414;0,98989898989899;1;1;0,904040404040404;0;0;0;"9274-1";1980;1;80;1021,11895287679
"52";923;53;"G";80;0,924242424242424;0,98989898989899;1;0,994949494949495;0,909090909090909;0;0;1;"246-1";2482;1;80;861,830255963242
"117";79;54;"G";70;0,964646464646465;0,934343434343434;1;1;0,904040404040404;0;1;0;"G1206-3";2087;1;80;883,367468423894
"26";1023;54;"G";80;0,974747474747475;0,934343434343434;1;0,994949494949495;0,904040404040404;0;0;0;"247-1";4809;1;90;1032,66786239258
