"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"246";890;55;"G";80;0,903846153846154;0,971153846153846;1;1;0,903846153846154;0;0;1;"180-1";2084;1;100;683,697100033551
"178";57;56;"G";80;0,913461538461538;0,951923076923077;1;1;0,903846153846154;0;0;0;"264-1";3456;1;80;765,887583017809
"77";914;55;"G";90;0,932692307692308;0,971153846153846;1;0,932692307692308;0,903846153846154;1;0;0;"180-1";2284;1;90;710,313658532563
"22";758;56;"G";90;0,951923076923077;0,951923076923077;1;0,932692307692308;0,903846153846154;0;1;0;"203-1";1598;1;100;781,902042638094
