"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"1963";20;38;"G";80;0,900826446280992;0,991735537190083;1;1;0,900826446280992;0;0;0;"189-2";2786;1;90;644,359071856332
"1555";108;58;"G";80;0,909090909090909;0,933884297520661;1;1;0,900826446280992;0;0;1;"4370-1";2290;1;100;619,379265302583
"425";34;58;"G";90;0,917355371900826;0,933884297520661;1;0,925619834710744;0,900826446280992;1;0;0;"185-2";2635;1;90;620,418864540445
"1405";34;62;"G";80;0,917355371900826;0,925619834710744;1;1;0,900826446280992;0;0;0;"185-2";2635;1;90;638,170947915044
"302";155;62;"G";90;0,933884297520661;0,925619834710744;1;0,925619834710744;0,909090909090909;0;0;0;"140-1";1873;1;90;636,5743960239
"1282";155;63;"G";80;0,933884297520661;0,909090909090909;1;1;0,900826446280992;0;0;0;"140-1";1873;1;90;647,517745199028
"141";12;63;"G";90;0,942148760330578;0,909090909090909;1;0,925619834710744;0,900826446280992;0;1;0;"ER 20D-2";1880;1;80;746,259039057994
"1121";12;64;"G";80;0,942148760330578;0,900826446280992;1;1;0,900826446280992;0;0;0;"ER 20D-2";1880;1;80;746,259039057994
