"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"210";226;46;"G";90;0,901639344262295;1;1;0,983606557377049;0,901639344262295;1;0;1;"185-2";3075;1;90;668,816333078269
"134";49;48;"G";90;0,934426229508197;0,967213114754098;1;0,983606557377049;0,901639344262295;0;0;0;"140-1";2083;1;100;670,800262981201
"67";14;52;"G";90;0,950819672131147;0,950819672131147;1;0,983606557377049;0,901639344262295;0;1;0;"211-1";2241;2;80;883,736961496171
"3";57;54;"G";90;0,967213114754098;0,934426229508197;1;0,983606557377049;0,901639344262295;0;0;0;"264-1";3456;1;80;765,887583017809
