"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"1100";10;61;"P";90;0,941176470588235;1;1;1;0,941176470588235;1;0;1;"155-1";2123;1;90;566,057455200196
"1";9;67;"P";100;1;0,941176470588235;1;0,941176470588235;0,941176470588235;0;1;0;"295-1";1079;1;80;840,767427420357
