"";"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"select_av";"select_all";"select_t10";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
"1823";75;54;"G";90;0,901234567901235;0,975308641975309;1;0,962962962962963;0,901234567901235;1;0;0;"185-2";1885;1;90;564,417620199808
"1688";589;55;"G";90;0,925925925925926;0,925925925925926;1;0,962962962962963;0,901234567901235;0;1;0;"155-1";2403;1;100;630,148606110299
"682";718;54;"P";90;0,938271604938272;0,975308641975309;0,962962962962963;0,962962962962963;0,901234567901235;0;0;1;"185-2";4060;2;90;547,316556342288
"1294";20;56;"G";90;0,962962962962963;0,901234567901235;1;0,962962962962963;0,901234567901235;0;0;0;"189-2";2786;1;90;624,752739433442
