"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;9;"185-2";1;100;719;1675;"P";69;TRUE;1;"FGz";502,506316794503;553,979947127541;1,10243379757172;"G3"
2;1005;"152-3";1;120;669;1617;"P";78;TRUE;1;"FGz";493,721997516041;553,979947127541;1,12204833877093;"G3"
3;40578;"145-2";1;100;558;1380;"P";78;FALSE;1;"FGz";491,490930467792;553,979947127541;1,1271417492898;"G3"
4;41816;"185-2";1;100;609;1685;"P";78;TRUE;1;"FGz";503,276651688776;553,979947127541;1,10074636935496;"G3"
5;42647;"152-3";1;120;649;1677;"P";82;TRUE;1;"FGz";497,928601797048;553,979947127541;1,11256904128062;"G3"
6;42711;"185-2";1;100;669;1685;"P";67;TRUE;1;"FGz";503,276651688776;553,979947127541;1,10074636935496;"G3"
7;43016;"Re 482-2";1;100;594;1484;"P";75;TRUE;1;"FGz";484,035282184807;553,979947127541;1,14450323667941;"G3"
8;43171;"151-1";1;100;429;1318;"P";78;FALSE;1;"FGz";476,093852585594;553,979947127541;1,16359399332497;"G3"
9;43230;"151-1";1;100;559;1418;"P";70;TRUE;1;"FGz";482,898297135639;553,979947127541;1,14719797194053;"G3"
10;43940;"182-1";1;100;669;1686;"P";78;TRUE;1;"FGz";498,345514673602;553,979947127541;1,11163827267589;"G3"
11;50109;"152-3";1;100;719;1622;"P";78;FALSE;1;"FGz";494,069950523591;553,979947127541;1,12125812658807;"G3"
12;50121;"151-1";1;120;719;1653;"P";78;TRUE;1;"FGz";499,760234745063;553,979947127541;1,10849144972516;"G3"
13;51485;"155-1";1;100;719;1723;"P";69;FALSE;1;"FGz";518,721061789015;553,979947127541;1,06797272741716;"G3"
14;51632;"185-2";1;100;719;1615;"P";70;TRUE;1;"FGz";497,9422080962;553,979947127541;1,1125386402683;"G3"
15;51880;"185-2";1;100;719;1615;"P";70;TRUE;1;"FGz";497,9422080962;553,979947127541;1,1125386402683;"G3"
16;60095;"185-2";1;120;719;1525;"P";77;TRUE;1;"FGz";491,272361281666;553,979947127541;1,12764321950105;"G3"
17;60818;"152-2";1;90;569;2952;"P";61;FALSE;1;"FGz";614,1132531597;682,444907837691;1,1112688161775;"s90"
18;69159;"182-2";1;120;739;1686;"P";78;TRUE;1;"FGz";498,345514673602;553,979947127541;1,11163827267589;"G3"
19;69160;"182-2";1;120;679;1616;"P";78;TRUE;1;"Gz";493,42282829846;553,979947127541;1,12272865249852;"G3"
20;69163;"182-2";1;120;720;1661;"P";78;TRUE;1;"FGz";496,576243840054;553,979947127541;1,11559897195963;"G3"
21;69307;"182-2";1;120;739;1686;"G";78;TRUE;1;"FGz";528,107419435507;682,444907837691;1,29224639291596;"s90"
22;69312;"182-2";1;120;679;1616;"P";78;TRUE;1;"FGz";493,42282829846;553,979947127541;1,12272865249852;"G3"
23;69360;"182-2";1;100;720;1616;"P";78;TRUE;1;"NGz";493,42282829846;553,979947127541;1,12272865249852;"G3"
24;95431;"189-2";1;120;679;1686;"P";85;TRUE;1;"FGz";498,07686857548;553,979947127541;1,11223785338987;"G3"
25;32867;"155-1";1;100;619;1723;"P";56;FALSE;1;"Gz";518,721061789015;553,979947127541;1,06797272741716;"G3"
26;32868;"155-1";1;100;619;1723;"P";56;FALSE;1;"FGz";518,721061789015;553,979947127541;1,06797272741716;"G3"
27;40738;"145-2";1;120;648;1680;"P";70;TRUE;1;"FGz";520,48741575077;682,444907837691;1,31116504873284;"s90"
28;41308;"189-2";1;120;629;1686;"P";70;TRUE;1;"NGz";498,07686857548;553,979947127541;1,11223785338987;"G3"
29;41330;"189-2";1;120;629;1686;"P";70;TRUE;1;"NGz";498,07686857548;553,979947127541;1,11223785338987;"G3"
30;42702;"185-2";1;100;679;1685;"P";78;TRUE;1;"FGz";503,276651688776;553,979947127541;1,10074636935496;"G3"
31;42703;"185-2";1;100;679;1685;"P";78;TRUE;1;"FGz";503,276651688776;553,979947127541;1,10074636935496;"G3"
32;42705;"185-2";1;100;679;1685;"P";78;TRUE;1;"FGz";503,276651688776;553,979947127541;1,10074636935496;"G3"
