"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;1013;"151-1";1;100;559;1418;"P";71;FALSE;1;"FGz";482,898297135639;512,751445274706;1,06182077741037;"G1"
2;32852;"185-2";1;90;629;2885;"P";56;TRUE;1;"FGz";616,110372454474;616,110372454474;1;"no"
3;40738;"145-2";1;120;648;1680;"P";70;TRUE;1;"FGz";520,48741575077;638,016549486224;1,22580590842129;"s90"
4;41300;"189-2";1;120;629;1686;"P";70;TRUE;1;"NGz";498,07686857548;512,751445274706;1,02946247381694;"G1"
5;41301;"189-2";1;120;629;1686;"P";71;TRUE;1;"FGz";498,07686857548;512,751445274706;1,02946247381694;"G1"
6;41308;"189-2";1;120;629;1686;"P";70;TRUE;1;"NGz";498,07686857548;512,751445274706;1,02946247381694;"G1"
7;41311;"189-2";1;120;629;1686;"P";70;TRUE;1;"FGz";498,07686857548;512,751445274706;1,02946247381694;"G1"
8;41315;"189-2";1;120;629;1686;"P";71;TRUE;1;"FGz";498,07686857548;512,751445274706;1,02946247381694;"G1"
9;41316;"189-2";1;120;629;1686;"P";70;TRUE;1;"FGz";498,07686857548;512,751445274706;1,02946247381694;"G1"
10;41324;"189-2";1;120;629;1686;"P";70;TRUE;1;"NGz";498,07686857548;512,751445274706;1,02946247381694;"G1"
11;41330;"189-2";1;120;629;1686;"P";70;TRUE;1;"NGz";498,07686857548;512,751445274706;1,02946247381694;"G1"
12;41335;"189-2";1;120;629;1686;"P";71;TRUE;1;"FGz";498,07686857548;512,751445274706;1,02946247381694;"G1"
13;41369;"145-2";1;120;628;1380;"P";71;TRUE;1;"FGz";491,490930467792;512,751445274706;1,04325718642799;"G1"
14;41378;"145-2";1;120;628;1380;"P";70;TRUE;1;"FGz";491,490930467792;512,751445274706;1,04325718642799;"G1"
15;41388;"189-2";1;120;629;1686;"P";70;TRUE;1;"FGz";498,07686857548;512,751445274706;1,02946247381694;"G1"
16;42335;"185-2";1;100;629;2085;"G";90;TRUE;1;"GzG";566,61520517465;638,016549486224;1,12601381618336;"s90"
17;42460;"189-2";1;120;619;1486;"P";70;FALSE;1;"FGz";484,324566212344;512,751445274706;1,05869386160746;"G1"
18;42461;"189-2";1;120;619;1486;"P";70;FALSE;1;"FGz";484,324566212344;512,751445274706;1,05869386160746;"G1"
19;42470;"189-2";1;120;619;1486;"P";70;FALSE;1;"FGz";484,324566212344;512,751445274706;1,05869386160746;"G1"
20;42475;"189-2";1;120;619;1486;"P";70;FALSE;1;"FGz";484,324566212344;512,751445274706;1,05869386160746;"G1"
21;44738;"155-1";1;100;640;1723;"P";69;FALSE;1;"FGz";518,721061789015;638,016549486224;1,22998003452139;"s90"
22;50055;"152-3";1;100;719;1687;"P";70;TRUE;1;"FGz";498,636400655582;512,751445274706;1,02830728883925;"G1"
23;50056;"152-3";1;120;719;1887;"G";79;TRUE;1;"GzG";542,979544343935;638,016549486224;1,1750287025216;"s90"
24;50066;"152-3";1;100;619;1887;"G";70;TRUE;1;"FGz";542,979544343935;638,016549486224;1,1750287025216;"s90"
25;50073;"152-3";1;100;619;1687;"P";70;TRUE;1;"FGz";498,636400655582;512,751445274706;1,02830728883925;"G1"
