"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;5;"189-2";1;100;419;2066;"P";62;TRUE;1;"NGz";526,491768745175;553,979947127541;1,05221008193135;"G3"
2;61;"185-2";1;100;484;725;"P";100;TRUE;1;"NGz";439,217387500381;553,979947127541;1,26128874423729;"G3"
3;90;"203-1";1;90;714;1868;"P";60;FALSE;0;"NGz";862,034971862017;862,034971862017;1;"no"
4;1011;"145-2";1;100;568;1480;"P";74;FALSE;1;"FGz";500,428787627323;553,979947127541;1,10701054940128;"G3"
5;1015;"Re 482-2";1;100;594;1484;"P";68;FALSE;1;"FGz";484,035282184807;553,979947127541;1,14450323667941;"G3"
6;40016;"145-2";1;100;538;1380;"P";70;FALSE;1;"FGz";491,490930467792;553,979947127541;1,1271417492898;"G3"
7;40025;"189-2";1;100;539;1686;"P";75;FALSE;1;"FGz";498,07686857548;553,979947127541;1,11223785338987;"G3"
8;40261;"Re 482-2";1;100;529;1684;"P";70;TRUE;1;"FGz";498,134981040961;553,979947127541;1,11210809963572;"G3"
9;41126;"185-2";1;100;649;1685;"P";78;FALSE;1;"FGz";503,276651688776;553,979947127541;1,10074636935496;"G3"
10;41127;"185-2";1;100;649;1685;"P";77;TRUE;1;"FGz";503,276651688776;553,979947127541;1,10074636935496;"G3"
11;41372;"155-1";1;90;549;2123;"G";75;FALSE;1;"FGz";592,84316948591;778,273586937253;1,312781570229;"s90"
12;41600;"145-2";1;100;573;1380;"P";71;FALSE;1;"FGz";491,490930467792;553,979947127541;1,1271417492898;"G3"
13;41603;"145-2";1;100;573;1680;"P";70;FALSE;1;"FGz";520,48741575077;778,273586937253;1,49527839364693;"s90"
14;41748;"189-2";1;100;629;1886;"G";69;TRUE;1;"GzG";542,384503687847;778,273586937253;1,43491117767104;"s90"
15;41945;"185-2";1;100;599;1685;"P";77;FALSE;1;"FGz";503,276651688776;553,979947127541;1,10074636935496;"G3"
16;41946;"185-2";1;100;599;1685;"P";78;FALSE;1;"FGz";503,276651688776;553,979947127541;1,10074636935496;"G3"
17;41965;"189-2";1;100;619;1686;"P";75;FALSE;1;"FGz";498,07686857548;553,979947127541;1,11223785338987;"G3"
18;42066;"Re 482-2";1;100;539;1484;"P";65;FALSE;1;"FGz";484,035282184807;553,979947127541;1,14450323667941;"G3"
19;42067;"Re 482-2";1;100;539;1684;"P";65;TRUE;1;"FGz";498,134981040961;553,979947127541;1,11210809963572;"G3"
