"NAME";"COUNT";"MIN_BFQ";"MEDIAN_BFQ";"MAX_BFQ"
"G3";2795;1;1,02894200386692;1,18825866009492
"s90";2304;1;1,2036178960899;1,91414033147287
"G7";1030;1,01485950247155;1,04992013424255;1,19324119137781
"G6";823;1;1,10373152332548;1,3173183521316
"G4";695;1;1,11223785338987;1,35671991472122
"G2";496;1,00784424707973;1,17670192527714;1,39144866616127
"G5";362;1;1,1628231603903;1,44719085878253
"G1";155;1,00664400373908;1,16278800342165;1,37912186521188
