"NAME";"COUNT";"MIN_BFQ";"MEDIAN_BFQ";"MAX_BFQ"
"G2";2779;1;1,02894200386692;1,18825866009492
"s90";2457;1;1,2119731843604;1,91414033147287
"G4";1142;1,01485950247155;1,04992013424255;1,26797954562483
"G1";859;1;1,11223785338987;1,35671991472122
"G3";831;1;1,10373152332548;1,3173183521316
"G5";593;1,00784424707973;1,17151143447837;1,39144866616127
