"x"
22426,148262852
4135,01302931549
16052,4340536035
77092,6507720964
109762,591643912
14052,1310262225
86946,0094005147
66905,4703131522
64701,4925764669
7900,75150253098
19861,9829042878
9169,34190858356
48498,3034336842
65353,8301953517
200611,155374187
