"x"
"420#P#40"
"723#P#40"
"79#P#40"
"430#P#40"
"711#P#40"
"712#P#40"
"1023#P#40"
"1024#P#40"
"1031#P#40"
"1047#P#40"
"420#G#40"
"723#G#40"
"79#G#40"
"430#G#40"
"711#G#40"
"712#G#40"
"1023#G#40"
"1024#G#40"
"1031#G#40"
"1047#G#40"
"175#G#40"
"432#G#40"
"920#G#40"
"14#G#40"
"128#G#40"
"164#G#40"
"177#G#40"
"266#G#40"
"470#G#40"
"533#G#40"
"561#G#40"
"628#G#40"
"676#G#40"
"883#G#40"
"940#G#40"
"947#G#40"
"951#G#40"
"953#G#40"
"974#G#40"
"990#G#40"
"1027#G#40"
"1046#G#40"
"1053#G#40"
"420#G#80"
"712#G#80"
"723#G#80"
"1023#G#80"
"1024#G#80"
"1031#G#80"
"79#G#80"
"430#G#80"
"711#G#80"
"1047#G#80"
"79#G#90"
"420#G#90"
"430#G#90"
"432#G#90"
"444#G#90"
"712#G#90"
"723#G#90"
"758#G#90"
"890#G#90"
"894#G#90"
"897#G#90"
"902#G#90"
"904#G#90"
"909#G#90"
"914#G#90"
"920#G#90"
"925#G#90"
"1023#G#90"
"1024#G#90"
"1031#G#90"
"432#G#80"
"444#G#80"
"758#G#80"
"920#G#80"
"925#G#80"
"1009#G#80"
"890#G#80"
"894#G#80"
"897#G#80"
"902#G#80"
"904#G#80"
"909#G#80"
"914#G#80"
"175#G#80"
"503#G#80"
"649#G#80"
"923#G#80"
"49#G#70"
"57#G#70"
"79#G#70"
"128#G#70"
"175#G#70"
"177#G#70"
"184#G#70"
"283#G#70"
"420#G#70"
"429#G#70"
"430#G#70"
"432#G#70"
"444#G#70"
"446#G#70"
"463#G#70"
"470#G#70"
"503#G#70"
"525#G#70"
"558#G#70"
"561#G#70"
"649#G#70"
"676#G#70"
"711#G#70"
"712#G#70"
"723#G#70"
"758#G#70"
"779#G#70"
"784#G#70"
"828#G#70"
"872#G#70"
"883#G#70"
"890#G#70"
"894#G#70"
"897#G#70"
"900#G#70"
"902#G#70"
"904#G#70"
"909#G#70"
"914#G#70"
"920#G#70"
"923#G#70"
"925#G#70"
"949#G#70"
"950#G#70"
"1009#G#70"
"1023#G#70"
"1024#G#70"
"1031#G#70"
"1036#G#70"
"1047#G#70"
"12#G#70"
"14#G#70"
"32#G#70"
"94#G#70"
"102#G#70"
"129#G#70"
"143#G#70"
"155#G#70"
"162#G#70"
"164#G#70"
"167#G#70"
"174#G#70"
"181#G#70"
"206#G#70"
"218#G#70"
"219#G#70"
"220#G#70"
"226#G#70"
"228#G#70"
"266#G#70"
"280#G#70"
"281#G#70"
"286#G#70"
"288#G#70"
"292#G#70"
"376#G#70"
"415#G#70"
"417#G#70"
"419#G#70"
"427#G#70"
"460#G#70"
"481#G#70"
"533#G#70"
"593#G#70"
"596#G#70"
"620#G#70"
"621#G#70"
"628#G#70"
"639#G#70"
"647#G#70"
"661#G#70"
"685#G#70"
"703#G#70"
"776#G#70"
"780#G#70"
"782#G#70"
"915#G#70"
"921#G#70"
"937#G#70"
"940#G#70"
"947#G#70"
"951#G#70"
"952#G#70"
"953#G#70"
"955#G#70"
"964#G#70"
"966#G#70"
"974#G#70"
"977#G#70"
"990#G#70"
"1008#G#70"
"1015#G#70"
"1017#G#70"
"1027#G#70"
"1046#G#70"
"1053#G#70"
"1054#G#70"
"14#G#80"
"128#G#80"
"177#G#80"
"470#G#80"
"561#G#80"
"676#G#80"
"883#G#80"
"990#G#80"
"1053#G#80"
"164#G#80"
"533#G#80"
"947#G#80"
"974#G#80"
"1046#G#80"
"429#G#80"
"463#G#80"
"558#G#80"
"57#G#90"
"128#G#90"
"175#G#90"
"177#G#90"
"429#G#90"
"463#G#90"
"470#G#90"
"503#G#90"
"558#G#90"
"561#G#90"
"649#G#90"
"676#G#90"
"711#G#90"
"779#G#90"
"872#G#90"
"883#G#90"
"923#G#90"
"949#G#90"
"950#G#90"
"1009#G#90"
"1047#G#90"
"184#G#90"
"446#G#90"
"784#G#90"
"14#G#90"
"164#G#90"
"181#G#90"
"206#G#90"
"533#G#90"
"628#G#90"
"828#G#90"
"921#G#90"
"947#G#90"
"951#G#90"
"953#G#90"
"974#G#90"
"977#G#90"
"990#G#90"
"1027#G#90"
"1046#G#90"
"1053#G#90"
"57#G#80"
"184#G#80"
"446#G#80"
"628#G#80"
"779#G#80"
"784#G#80"
"872#G#80"
"949#G#80"
"950#G#80"
"951#G#80"
"1027#G#80"
"181#G#80"
"206#G#80"
"977#G#80"
"266#G#80"
"828#G#80"
"921#G#80"
"940#G#80"
"953#G#80"
"900#G#90"
"900#G#80"
"937#G#80"
"1017#G#80"
"14#P#100"
"32#P#100"
"79#P#100"
"102#P#100"
"128#P#100"
"164#P#100"
"175#P#100"
"177#P#100"
"184#P#100"
"266#P#100"
"292#P#100"
"417#P#100"
"420#P#100"
"429#P#100"
"430#P#100"
"460#P#100"
"463#P#100"
"470#P#100"
"503#P#100"
"533#P#100"
"561#P#100"
"628#P#100"
"639#P#100"
"649#P#100"
"676#P#100"
"703#P#100"
"711#P#100"
"712#P#100"
"723#P#100"
"779#P#100"
"883#P#100"
"923#P#100"
"940#P#100"
"947#P#100"
"951#P#100"
"952#P#100"
"953#P#100"
"974#P#100"
"977#P#100"
"990#P#100"
"1009#P#100"
"1023#P#100"
"1024#P#100"
"1027#P#100"
"1031#P#100"
"1046#P#100"
"1047#P#100"
"1053#P#100"
"14#G#100"
"32#G#100"
"79#G#100"
"102#G#100"
"128#G#100"
"164#G#100"
"175#G#100"
"177#G#100"
"184#G#100"
"266#G#100"
"292#G#100"
"417#G#100"
"420#G#100"
"429#G#100"
"430#G#100"
"460#G#100"
"463#G#100"
"470#G#100"
"503#G#100"
"533#G#100"
"561#G#100"
"628#G#100"
"639#G#100"
"649#G#100"
"676#G#100"
"703#G#100"
"711#G#100"
"712#G#100"
"723#G#100"
"779#G#100"
"883#G#100"
"923#G#100"
