"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;1001;"185-2";1;100;649;1685;"P";78;TRUE;1;"FGz";532,239092023379;532,554544696399;1,000592689785;"G5"
2;32839;"140-1";2;80;644;2342;"G";80;TRUE;1;"FGz";601,643426127101;772,111907732297;1,28333806072234;"s90"
3;41816;"185-2";1;100;609;1685;"P";78;TRUE;1;"FGz";532,239092023379;532,554544696399;1,000592689785;"G5"
4;43100;"189-2";1;100;649;1686;"P";78;TRUE;1;"FGz";517,63658211195;532,554544696399;1,02881937463458;"G5"
5;43108;"189-2";1;90;619;1786;"G";78;TRUE;1;"FGz";569,671117525049;772,111907732297;1,35536432158744;"s90"
6;43109;"189-2";1;90;619;1786;"G";78;TRUE;1;"FGz";569,671117525049;772,111907732297;1,35536432158744;"s90"
7;43221;"151-1";1;100;559;1653;"P";67;TRUE;1;"FGz";530,863571130944;532,554544696399;1,00318532605628;"G5"
8;43229;"151-1";1;100;559;1653;"P";67;TRUE;1;"FGz";530,863571130944;532,554544696399;1,00318532605628;"G5"
9;43940;"182-1";1;100;669;1686;"P";78;FALSE;1;"FGz";517,828464578748;532,554544696399;1,02843814337173;"G5"
10;43944;"189-2";1;100;639;1686;"P";92;TRUE;1;"FGz";517,63658211195;532,554544696399;1,02881937463458;"G5"
11;43945;"189-2";1;100;639;1686;"P";92;FALSE;1;"FGz";517,63658211195;532,554544696399;1,02881937463458;"G5"
12;47520;"155-1";1;100;670;1223;"P";66;FALSE;1;"FGz";495,352964894959;532,554544696399;1,0751011550104;"G5"
13;48400;"185-2";1;90;369;1705;"P";65;TRUE;1;"NGz";544,854744527148;532,554544696399;1;"G5"
14;48434;"155-1";1;100;579;1123;"P";67;TRUE;1;"FGz";481,60629521262;532,554544696399;1,10578817177065;"G5"
15;48435;"155-1";1;100;579;1123;"P";67;TRUE;1;"Gz";481,60629521262;532,554544696399;1,10578817177065;"G5"
16;48924;"185-2";1;100;609;1085;"P";66;FALSE;1;"FGz";465,229545549342;532,554544696399;1,14471350710875;"G5"
17;48929;"185-2";1;100;609;885;"P";78;FALSE;1;"FGz";450,604051688854;532,554544696399;1,18186807841695;"G5"
18;50142;"151-1";1;100;699;1593;"P";78;TRUE;1;"FGz";522,320053004905;532,554544696399;1,01959429210618;"G5"
19;50161;"151-1";1;120;699;1318;"P";75;TRUE;1;"FGz";486,328456701356;532,554544696399;1,09505116831654;"G5"
20;50166;"152-3";1;120;719;1617;"P";78;TRUE;1;"FGz";508,736892400423;532,554544696399;1,04681723038326;"G5"
21;50521;"185-2";1;100;719;1675;"P";70;FALSE;1;"FGz";530,576394593333;532,554544696399;1,00372830401658;"G5"
22;50524;"294-1";1;80;414;1279;"P";70;FALSE;0;"NGz";1387,60287379287;1387,60287379287;1;"no"
