"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;40421;"4370-1";1;100;619;1490;"P";80;TRUE;1;"FGz";527,749252883399;542,307877597172;1,02758625357446;"G3"
2;40424;"4370-1";1;100;619;1490;"P";80;TRUE;1;"FGz";527,749252883399;542,307877597172;1,02758625357446;"G3"
3;50250;"152-3";1;120;589;1617;"P";78;TRUE;1;"FGz";508,736892400423;542,307877597172;1,06598889464915;"G3"
4;51408;"155-1";1;100;619;1723;"P";65;FALSE;1;"FGz";575,678588721739;746,53824117317;1,29679695545185;"s90"
5;69158;"182-2";1;120;720;1616;"P";78;TRUE;1;"FGz";510,565257634723;542,307877597172;1,06217152359622;"G3"
6;69159;"182-2";1;120;719;1676;"P";78;TRUE;1;"FGz";517,655319868089;542,307877597172;1,04762349923375;"G3"
7;69169;"182-1";1;120;720;1676;"P";78;TRUE;1;"FGz";517,655319868089;542,307877597172;1,04762349923375;"G3"
8;69279;"182-2";1;120;720;1676;"P";78;TRUE;1;"FGz";517,655319868089;542,307877597172;1,04762349923375;"G3"
