"X";"G8";"s90"
"0:00";7;1
"2:00";6;2
"4:00";7;1
"6:00";6;2
"8:00";5;3
"10:00";7;1
"12:00";8;0
"14:00";8;0
"16:00";7;1
"18:00";5;3
"20:00";6;2
"22:00";5;3
"24:00";2;6
"26:00";5;3
"28:00";7;1
"30:00";8;0
"32:00";8;0
"34:00";8;0
"36:00";8;0
"38:00";8;0
"40:00";8;0
"42:00";8;0
"44:00";8;0
"46:00";8;0
"48:00";8;0
