"X";"G9";"s90"
"0:00";5;2
"2:00";5;2
"4:00";6;1
"6:00";3;4
"8:00";5;2
"10:00";5;2
"12:00";5;2
"14:00";7;0
"16:00";6;1
"18:00";3;4
"20:00";4;3
"22:00";4;3
"24:00";2;5
"26:00";5;2
"28:00";4;3
"30:00";5;2
"32:00";6;1
"34:00";7;0
"36:00";7;0
"38:00";7;0
"40:00";7;0
"42:00";7;0
"44:00";7;0
"46:00";7;0
"48:00";7;0
