"X";"G3";"s90"
"0:00";6;0
"2:00";6;0
"4:00";6;0
"6:00";5;1
"8:00";4;2
"10:00";3;3
"12:00";4;2
"14:00";5;1
"16:00";5;1
"18:00";5;1
"20:00";5;1
"22:00";4;2
"24:00";5;1
"26:00";3;3
"28:00";4;2
"30:00";5;1
"32:00";6;0
"34:00";6;0
"36:00";6;0
"38:00";6;0
"40:00";6;0
"42:00";6;0
"44:00";6;0
"46:00";6;0
"48:00";6;0
