"X";"G3";"s90"
"0:00";9;0
"2:00";9;0
"4:00";8;1
"6:00";8;1
"8:00";8;1
"10:00";6;3
"12:00";7;2
"14:00";4;5
"16:00";8;1
"18:00";8;1
"20:00";7;2
"22:00";7;2
"24:00";6;3
"26:00";8;1
"28:00";8;1
"30:00";9;0
"32:00";9;0
"34:00";9;0
"36:00";9;0
"38:00";9;0
"40:00";9;0
"42:00";9;0
"44:00";9;0
"46:00";9;0
"48:00";9;0
