"X";"G5";"s90"
"0:00";1;2
"2:00";2;1
"4:00";3;0
"6:00";2;1
"8:00";0;4
"10:00";2;1
"12:00";3;0
"14:00";2;1
"16:00";2;1
"18:00";2;1
"20:00";0;4
"22:00";1;2
"24:00";3;0
"26:00";3;0
"28:00";3;0
"30:00";3;0
"32:00";3;0
"34:00";3;0
"36:00";3;0
"38:00";3;0
"40:00";3;0
"42:00";3;0
"44:00";3;0
"46:00";3;0
"48:00";3;0
