"X";"G7";"s90"
"0:00";4;2
"2:00";3;3
"4:00";5;1
"6:00";5;1
"8:00";4;2
"10:00";4;2
"12:00";4;2
"14:00";4;2
"16:00";3;3
"18:00";4;2
"20:00";3;3
"22:00";5;1
"24:00";6;0
"26:00";5;1
"28:00";5;1
"30:00";6;0
"32:00";6;0
"34:00";6;0
"36:00";5;1
"38:00";5;1
"40:00";6;0
"42:00";6;0
"44:00";6;0
"46:00";6;0
"48:00";6;0
