"X";"G6";"s90"
"0:00";5;0
"2:00";5;0
"4:00";5;0
"6:00";5;0
"8:00";4;1
"10:00";4;1
"12:00";4;1
"14:00";3;2
"16:00";4;1
"18:00";4;1
"20:00";3;2
"22:00";3;2
"24:00";2;3
"26:00";4;1
"28:00";5;0
"30:00";5;0
"32:00";4;1
"34:00";4;1
"36:00";5;0
"38:00";5;0
"40:00";5;0
"42:00";5;0
"44:00";5;0
"46:00";5;0
"48:00";5;0
