"X";"G3";"s90"
"0:00";6;2
"2:00";7;1
"4:00";8;0
"6:00";7;1
"8:00";6;2
"10:00";4;4
"12:00";6;2
"14:00";6;2
"16:00";5;3
"18:00";2;6
"20:00";5;3
"22:00";2;6
"24:00";5;3
"26:00";5;3
"28:00";2;6
"30:00";7;1
"32:00";8;0
"34:00";8;0
"36:00";8;0
"38:00";8;0
"40:00";8;0
"42:00";8;0
"44:00";8;0
"46:00";8;0
"48:00";8;0
