"X";"G3";"s90"
"0:00";2;1
"2:00";2;1
"4:00";2;1
"6:00";2;1
"8:00";2;1
"10:00";1;2
"12:00";0;4
"14:00";0;5
"16:00";0;3
"18:00";2;1
"20:00";2;1
"22:00";2;1
"24:00";2;1
"26:00";1;2
"28:00";3;0
"30:00";3;0
"32:00";3;0
"34:00";3;0
"36:00";3;0
"38:00";3;0
"40:00";3;0
"42:00";3;0
"44:00";3;0
"46:00";3;0
"48:00";3;0
