"X";"G9";"s90"
"0:00";5;0
"2:00";5;0
"4:00";5;0
"6:00";4;1
"8:00";3;2
"10:00";3;2
"12:00";2;3
"14:00";3;2
"16:00";3;2
"18:00";4;1
"20:00";5;0
"22:00";4;1
"24:00";3;2
"26:00";3;2
"28:00";2;3
"30:00";4;1
"32:00";4;1
"34:00";4;1
"36:00";5;0
"38:00";5;0
"40:00";5;0
"42:00";5;0
"44:00";5;0
"46:00";5;0
"48:00";5;0
