"X";"G9";"s90"
"0:00";5;0
"2:00";5;0
"4:00";4;1
"6:00";3;2
"8:00";4;1
"10:00";3;2
"12:00";5;0
"14:00";4;1
"16:00";3;2
"18:00";5;0
"20:00";4;1
"22:00";3;2
"24:00";4;1
"26:00";3;2
"28:00";4;1
"30:00";5;0
"32:00";5;0
"34:00";5;0
"36:00";5;0
"38:00";5;0
"40:00";5;0
"42:00";5;0
"44:00";5;0
"46:00";5;0
"48:00";5;0
