"X";"G9";"s90"
"0:00";7;0
"2:00";6;1
"4:00";3;4
"6:00";5;2
"8:00";3;4
"10:00";2;5
"12:00";4;3
"14:00";4;3
"16:00";5;2
"18:00";4;3
"20:00";5;2
"22:00";0;7
"24:00";2;5
"26:00";6;1
"28:00";5;2
"30:00";6;1
"32:00";7;0
"34:00";7;0
"36:00";7;0
"38:00";7;0
"40:00";7;0
"42:00";7;0
"44:00";7;0
"46:00";7;0
"48:00";7;0
