"X";"G8";"s90"
"0:00";3;2
"2:00";3;2
"4:00";3;2
"6:00";3;2
"8:00";4;1
"10:00";2;3
"12:00";1;4
"14:00";5;0
"16:00";5;0
"18:00";4;1
"20:00";1;4
"22:00";2;3
"24:00";2;3
"26:00";2;3
"28:00";4;1
"30:00";3;2
"32:00";4;1
"34:00";5;0
"36:00";5;0
"38:00";5;0
"40:00";5;0
"42:00";5;0
"44:00";5;0
"46:00";5;0
"48:00";5;0
