"X";"G3";"s90"
"0:00";8;0
"2:00";8;0
"4:00";8;0
"6:00";8;0
"8:00";7;1
"10:00";6;2
"12:00";8;0
"14:00";8;0
"16:00";7;1
"18:00";7;1
"20:00";7;1
"22:00";6;2
"24:00";5;3
"26:00";7;1
"28:00";8;0
"30:00";8;0
"32:00";8;0
"34:00";8;0
"36:00";8;0
"38:00";8;0
"40:00";8;0
"42:00";8;0
"44:00";8;0
"46:00";8;0
"48:00";8;0
