"X";"G4";"s90"
"0:00";5;0
"2:00";4;1
"4:00";1;4
"6:00";2;3
"8:00";4;1
"10:00";4;1
"12:00";4;1
"14:00";4;1
"16:00";4;1
"18:00";5;0
"20:00";4;1
"22:00";1;4
"24:00";5;0
"26:00";5;0
"28:00";5;0
"30:00";5;0
"32:00";5;0
"34:00";5;0
"36:00";5;0
"38:00";5;0
"40:00";5;0
"42:00";5;0
"44:00";5;0
"46:00";5;0
"48:00";5;0
