"X";"G3";"G7";"s90"
"0:00";3;1;1
"2:00";3;2;0
"4:00";4;0;1
"6:00";4;0;1
"8:00";4;1;0
"10:00";1;2;2
"12:00";2;2;1
"14:00";2;2;1
"16:00";0;3;3
"18:00";1;2;2
"20:00";5;0;0
"22:00";2;1;2
"24:00";4;1;0
"26:00";4;1;0
"28:00";4;1;0
"30:00";5;0;0
"32:00";5;0;0
"34:00";5;0;0
"36:00";5;0;0
"38:00";5;0;0
"40:00";5;0;0
"42:00";5;0;0
"44:00";5;0;0
"46:00";5;0;0
"48:00";5;0;0
