"SYS";"TIME";"DIRECTION";"RELATION"
"G3";"#13:15:01.56#10:19:26.11#105:45:20.14#102:35:27.51#06:11:27.58#103:42:14.74#09:13:36.65#23:19:19.38#09:41:46.81#19:42:44.14#03:32:22.81#04:01:18.88#20:54:47.44#108:58:10.30#102:06:34.07#22:54:58.36#100:22:24.11#101:07:31.06#101:49:13.54#23:52:55.06#102:43:03.22#104:00:42.24#19:17:00.71#109:16:43.77#21:23:27.59#101:39:19.40#23:26:42.43#19:03:02.39#17:31:43.79#100:09:28.43#101:59:22.74#23:13:44.87#103:04:36.79#23:53:12.94#105:23:00.97#11:43:26.05#107:35:12.39#105:15:09.24#19:56:47.31#22:18:14.62#13:35:53.69#02:39:58.36#02:35:14.12#12:16:04.15#103:11:59.13#04:59:42.04#09:57:56.71#23:45:20.62#04:51:12.45#17:21:59.74#21:17:44.01#16:56:58.86#21:37:34.11#13:20:00.62#105:17:50.66#16:32:20.77#18:46:27.14#06:49:07.89#103:58:24.42#101:17:11.57";"#Ri#GRi#GRi#Ri#Ri#GRi#Ri#Ri#Ri#GRi#Ri#Ri#GRi#GRi#GRi#GRi#GRi#GRi#Ri#GRi#GRi#GRi#Ri#GRi#Ri#GRi#GRi#GRi#GRi#GRi#GRi#Ri#GRi#Ri#GRi#GRi#GRi#GRi#Ri#Ri#GRi#Ri#GRi#GRi#GRi#GRi#Ri#GRi#Ri#GRi#Ri#Ri#Ri#GRi#GRi#Ri#Ri#GRi#GRi#GRi";"#0.78#0.02#0.11#0.57#0.57#0.54#0.52#0.35#0.25#0.52#0.51#0.08#0.8#0.01#0.45#0.74#0.6#0.36#0.54#0.29#0.38#0.01#0.02#0.01#0.01#0.48#0.73#0.13#0.79#0.37#0.34#0.02#0.01#0.01#0.01#0.08#0.01#0.01#0.02#0.02#0.01#0.02#0.3#0.02#0.02#0.02#0.04#0.02#0.04#0.02#0.04#0.04#0.04#0.02#0.03#0.03#0.44#0.31#0.03#0.05"
"s90";"#17:39:51.70#21:27:15.99#104:49:54.51#02:40:02.66#101:30:13.53#04:25:07.67#19:58:47.35#19:38:06.87#100:11:27.97#21:57:31.93#104:22:59.02#100:06:54.04#03:27:31.17#21:32:25.59#23:27:47.24#100:33:42.91#13:59:05.46#102:57:03.01#21:10:31.62#15:10:01.12#101:23:32.89#101:19:12.86#17:57:41.49#107:28:50.00#103:49:12.16#103:10:49.64#06:23:06.04#100:41:36.52#19:36:17.74#08:06:05.92#06:52:42.30#08:58:34.11#05:47:06.30#09:05:28.61#10:15:39.19";"#Ri#GRi#Ri#Ri#Ri#Ri#GRi#Ri#Ri#Ri#GRi#Ri#Ri#GRi#GRi#GRi#Ri#Ri#GRi#GRi#Ri#Ri#Ri#GRi#Ri#Ri#Ri#GRi#GRi#GRi#GRi#Ri#Ri#GRi#Ri";"#0.79#0.99#0.84#0.45#0.57#0.02#0.01#0.01#0.41#0.02#0.01#0.71#0.61#0.6#0.91#0.23#0.02#0.69#0.0600000000000001#0.13#0.62#0.59#0.02#0.02#0.85#0.86#0.04#0.52#0.23#0.23#0.19#0.21#0.32#0.05#0.11"
