"SYS";"TIME";"DIRECTION";"RELATION"
"G8";"#20:28:27.40#19:01:01.61#100:14:33.80#23:21:38.27#102:03:22.75#09:49:09.04#20:33:59.28#108:20:51.54#10:43:18.65#07:20:14.15#23:58:03.73#100:48:37.66#15:53:22.82#05:23:17.11#101:52:16.80#10:01:35.99#11:16:22.20#104:31:05.03#23:37:15.03#07:40:37.48#22:33:15.54#19:48:37.79#21:55:52.04#15:00:37.24#22:27:24.61#20:35:16.66#07:25:20.97#21:55:32.80#15:27:46.19#19:44:39.56#05:58:13.22#07:59:07.73#11:09:28.08#20:25:51.61#19:32:24.10#21:47:58.62#102:26:39.44#04:12:17.71#06:56:04.84#09:45:53.53#16:00:56.95#01:24:31.18#13:11:36.40#02:54:05.79#23:12:46.22#101:08:00.11#03:07:39.24#12:22:59.54#02:19:06.72#10:56:08.46#14:55:50.38#19:11:37.90#23:00:19.67#18:00:49.39#12:16:21.34#09:00:43.42#13:23:16.64#22:41:36.08#06:48:15.76#101:08:10.43#05:46:02.88#05:01:09.08#10:36:09.64#16:57:30.36#23:08:13.51#14:36:09.98#05:12:13.52#17:29:12.92#07:40:11.72#09:27:16.31#13:11:39.09#100:42:35.05#100:08:59.14#12:24:24.58#100:16:37.66#101:12:47.03#02:11:44.77#03:04:13.49#20:47:37.69#103:03:23.56#16:35:22.28#17:55:52.47#21:08:53.67#13:27:28.31#16:39:43.71#20:36:35.05#22:48:55.70#23:11:55.14#103:45:09.03#20:58:41.68#05:32:58.25#19:24:28.89#13:55:00.29#08:42:42.11#100:50:24.74#14:16:34.22#07:01:09.27#20:27:52.64#13:47:02.13#10:11:47.03#101:47:31.78#101:51:53.52#04:06:16.57";"#Ri#GRi#Ri#GRi#Ri#GRi#GRi#GRi#Ri#GRi#GRi#GRi#GRi#Ri#Ri#Ri#Ri#GRi#Ri#Ri#GRi#GRi#Ri#Ri#Ri#GRi#Ri#Ri#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#Ri#Ri#Ri#Ri#Ri#Ri#GRi#GRi#GRi#GRi#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#GRi#Ri#GRi#Ri#Ri#GRi#GRi#GRi#GRi#GRi#Ri#GRi#GRi#Ri#GRi#Ri#GRi#Ri#Ri#Ri#Ri#Ri#GRi#Ri#Ri#Ri#GRi#Ri#GRi#GRi#Ri#Ri#GRi#GRi#GRi#Ri#Ri#GRi#Ri#Ri#Ri#Ri#GRi#GRi#Ri#GRi#GRi";"#0.67#0.98#0.95#0.98#0.99#0.96#0.79#0.69#0.94#0.86#0.54#0.09#0.33#0.39#0.44#0.49#0.52#0.47#0.47#0.08#0.29#0.07#0.07#0.07#0.33#0.0600000000000001#0.36#0.07#0.08#0.16#0.14#0.13#0.13#0.12#0.15#0.12#0.11#0.31#0.31#0.13#0.16#0.11#0.15#0.22#0.22#0.22#0.39#0.44#0.44#0.43#0.44#0.44#0.44#0.65#0.45#0.18#0.19#0.82#0.54#0.64#0.39#0.8#0.8#0.8#0.8#0.8#0.8#0.8#0.8#0.8#0.8#0.61#0.61#0.05#0.45#0.46#0.44#0.48#0.82#0.43#0.51#0.51#0.53#0.52#0.4#0.48#0.06#0.51#0.47#0.67#0.46#0.09#0.72#0.78#0.68#0.5#0.41#0.84#0.3#0.81#0.57#0.62#0.56"
"s90";"#105:48:02.29#103:20:09.23#07:35:00.62#07:11:19.71#107:27:54.15#108:15:56.79#107:24:49.25#23:42:52.33#12:56:11.11#101:48:37.90#104:18:47.98#11:44:46.47#23:55:50.48#08:23:03.63#100:02:46.82#15:43:59.42#12:36:19.42#11:49:28.92#19:27:11.62#04:24:27.55#08:09:37.93#19:08:33.70#22:28:12.46#11:27:37.23#15:39:35.54#19:58:53.23#23:38:09.77#04:37:06.90#01:59:07.34#09:34:18.80#10:25:04.46#17:34:25.93#20:11:53.84#22:38:28.75#07:08:58.92#100:35:45.38#06:45:13.84#12:27:35.73#18:44:17.74#03:12:41.73#03:41:02.46#21:55:09.80#100:21:42.71#101:36:19.66#101:03:13.55#101:32:02.20#13:36:03.31#11:34:02.96#23:03:54.12#04:45:54.88#22:47:09.92#18:59:50.76#101:20:05.30#20:16:12.16#09:47:56.43#100:17:13.19#104:47:07.68#22:23:16.21";"#GRi#Ri#Ri#Ri#Ri#Ri#GRi#GRi#Ri#GRi#Ri#GRi#Ri#Ri#Ri#GRi#GRi#Ri#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#Ri#GRi#GRi#GRi#Ri#GRi#GRi#Ri#Ri#Ri#Ri#Ri#Ri#GRi#GRi#GRi#Ri#GRi#GRi#GRi#GRi#GRi#GRi#Ri#Ri#Ri#GRi#GRi#Ri#Ri";"#0.42#0.42#0.41#0.36#0.62#0.63#0.39#0.45#0.56#0.05#0.49#0.28#0.54#0.49#0.83#0.84#0.14#0.23#0.23#0.34#0.4#0.4#0.4#0.62#0.62#0.62#0.57#0.44#0.45#0.44#0.44#0.44#0.45#0.44#0.82#0.8#0.8#0.8#0.8#0.8#0.8#0.67#0.7#0.62#0.52#0.42#0.52#0.56#0.58#0.29#0.8#0.86#0.44#0.35#0.37#0.84#0.57#0.4"
