"SYS";"TIME";"DIRECTION";"RELATION"
"G2";"#102:54:55.14#09:32:01.20#15:24:23.38#18:55:24.38#104:09:31.66#100:25:22.46#03:47:24.13#23:46:27.86#01:21:01.26#109:10:30.04#08:06:52.54#17:52:18.80#23:04:22.73#110:19:42.80#19:38:23.40#01:05:26.20#06:02:35.95#11:47:23.80#07:47:51.84#106:16:01.56#105:59:41.16#101:37:39.36#21:29:42.19#21:42:10.65#04:33:47.20#109:54:02.40#103:09:05.68#100:18:19.89#02:28:04.02#100:45:14.42#08:09:02.64#104:25:37.54#15:01:15.01#20:36:05.55#17:03:38.61#10:29:49.47#16:25:22.84#08:22:32.17#14:16:29.16#19:45:16.36#23:39:13.22#102:40:58.08#12:01:00.53#102:07:23.90#106:41:41.51#13:25:54.74#17:47:50.51#06:17:03.03#102:29:22.15#19:22:39.61#105:52:34.24#103:00:55.92#23:22:04.60#108:29:21.09#18:43:58.77#09:13:10.91#100:06:54.30#01:45:52.03#01:39:58.61#101:41:38.40#07:42:31.21#14:27:45.08#100:22:54.58#21:41:15.32#107:56:52.91#105:24:21.88#19:26:00.81#14:46:25.15#101:53:13.66#22:20:14.61#100:55:34.10#13:55:57.09#101:25:19.94#03:06:41.09#05:11:27.57#08:02:30.47#14:09:03.16#18:18:35.96#20:05:41.55#16:41:04.67#22:16:51.96#100:32:15.79#21:04:47.14#11:09:49.02#15:02:22.89#13:47:43.82#10:35:38.98#13:45:12.91#10:02:27.70#13:18:29.93#19:50:35.12#100:03:56.26#09:09:04.38#13:08:43.93#21:08:24.88#03:06:16.50#21:10:24.98#23:08:35.94#04:45:31.75#02:21:41.64#06:59:27.29#04:10:45.50#16:30:27.06#22:40:03.65#17:12:31.41#100:13:33.05#21:13:03.95#16:20:39.45#21:39:11.22#10:42:06.53#08:18:27.24#15:58:29.65#22:06:25.15#14:33:03.13#14:16:05.29#09:30:38.19";"#GRi#Ri#GRi#GRi#GRi#Ri#Ri#Ri#Ri#GRi#Ri#Ri#GRi#GRi#Ri#Ri#GRi#Ri#Ri#GRi#GRi#GRi#Ri#GRi#Ri#GRi#GRi#GRi#Ri#GRi#Ri#GRi#Ri#Ri#Ri#Ri#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#Ri#GRi#Ri#GRi#Ri#GRi#GRi#Ri#GRi#Ri#Ri#Ri#Ri#Ri#GRi#GRi#GRi#GRi#Ri#GRi#GRi#GRi#GRi#GRi#Ri#GRi#GRi#Ri#GRi#GRi#GRi#GRi#Ri#GRi#Ri#GRi#GRi#GRi#GRi#Ri#GRi#Ri#GRi#GRi#GRi#GRi#GRi#Ri#Ri#Ri#Ri#Ri#Ri#GRi#Ri#GRi#Ri#Ri#Ri#GRi#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#Ri#Ri#Ri";"#0.78#0.64#0.16#0.03#0.08#0.01#0.01#0.18#0.02#0.02#0.02#0.02#0.18#0.01#0.01#0.38#0.45#0.67#0.02#0.02#0.09#0.08#0.08#0.1#0.09#0.18#0.28#0.05#0.05#0.01#0.01#0.01#0.01#0.02#0.01#0.11#0.02#0.17#0.17#0.17#0.17#0.17#0.03#0.03#0.02#0.02#0.01#0.12#0.02#0.01#0.01#0.29#0.3#0.01#0.01#0.02#0.5#0.68#0.86#0.01#0.04#0.04#0.04#0.08#0.23#0.02#0.12#0.12#0.02#0.02#0.87#0.87#0.88#0.8#0.81#0.81#0.81#0.8#0.8#0.79#0.8#0.81#0.75#0.86#0.73#0.38#0.57#0.56#0.54#0.53#0.57#0.53#0.26#0.33#0.33#0.18#0.18#0.18#0.4#0.52#0.4#0.5#0.43#0.5#0.41#0.52#0.4#0.59#0.57#0.09#0.57#0.69#0.52#0.23#0.69#0.48"
"s90";"#15:02:04.39#01:48:44.50#10:14:21.31#14:36:42.51#23:58:00.70#05:41:48.05#09:42:37.62#13:43:46.37#17:37:01.90#21:46:06.65#01:49:16.34#12:40:43.38#22:09:29.73#10:44:16.25#20:44:05.53#01:38:13.88#06:57:51.20#09:40:24.14#06:04:21.77#19:57:29.83#20:21:23.83#20:05:40.02#07:54:39.27#21:41:01.50#06:34:06.01#03:51:07.96#14:38:59.46#16:35:00.33#04:32:13.35#100:38:02.30#102:00:43.00#101:21:50.27#01:16:10.76#01:22:47.02#04:19:40.20#08:27:40.66#15:36:01.11#15:12:00.12#12:49:15.55#01:29:19.73#07:28:10.72#10:13:51.07#14:26:20.39#16:15:42.86#05:05:00.31#23:23:04.96#10:38:14.81#100:44:10.70#18:17:10.76#20:38:03.38#20:44:42.00#07:01:39.43#16:06:32.92#22:57:49.37#09:57:14.72#04:59:59.63#22:26:52.78#07:31:06.00#09:56:27.21#18:49:47.54#03:03:25.86#20:13:11.05#16:30:52.38#10:15:12.00#08:54:10.00#100:44:00.26#10:29:30.05";"#GRi#Ri#Ri#GRi#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#GRi#Ri#Ri#Ri#Ri#Ri#Ri#Ri#GRi#Ri#Ri#Ri#Ri#GRi#Ri#Ri#Ri#GRi#Ri#GRi#Ri#Ri#Ri#GRi#Ri#GRi#GRi#GRi#GRi#GRi#Ri#GRi#GRi#GRi#GRi#GRi#Ri#GRi#Ri#GRi#GRi#Ri#Ri#Ri#Ri#Ri#GRi#GRi#GRi#Ri#Ri#Ri#Ri";"#0.52#0.34#0.54#0.11#0.02#0.18#0.18#0.18#0.18#0.18#0.21#0.03#0.03#0.02#0.05#0.09#0.05#0.05#0.24#0.05#0.04#0.03#0.03#0.06#0.08#0.81#0.8#0.34#0.79#0.8#0.75#0.46#0.47#0.69#0.54#0.54#0.54#0.75#0.33#0.16#0.16#0.16#0.16#0.16#0.18#0.16#0.4#0.4#0.38#0.36#0.13#0.96#0.8#0.96#0.44#0.6#0.09#0.1#0.35#0.35#0.08#0.53#0.54#0.05#0.33#0.67#0.3"
