"SYS";"TIME";"DIRECTION";"RELATION"
"s90";"#103:52:59.37#05:38:38.61#22:39:48.00#11:11:07.15#103:11:19.53#22:45:33.36#100:10:00.54#18:45:01.49#06:38:41.18#04:35:57.70#08:45:01.75#12:35:58.06#16:36:54.08#20:44:57.41#00:45:34.48#108:59:09.00#03:44:59.99#01:25:51.25#10:53:13.38#22:29:28.27#13:35:29.80#07:58:59.04#17:23:38.46#23:36:09.82#05:44:57.36#04:29:11.16#11:54:58.39#18:05:51.90#08:47:40.49#03:36:28.46#14:47:30.66#03:18:46.04#07:18:42.00#14:36:48.01#02:45:24.44#14:24:57.36#13:00:05.93#11:25:18.25#03:34:06.57#01:00:12.51#19:28:17.37#12:45:22.47#16:53:19.24#04:45:48.91#15:42:09.97#18:36:36.72#05:18:00.01#17:18:54.00#10:17:59.13#15:28:34.01#05:23:07.44#13:00:02.80#12:03:12.97#06:09:54.00";"#GRi#GRi#Ri#GRi#GRi#Ri#GRi#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#GRi#Ri#Ri#GRi#GRi#Ri#GRi#GRi#Ri#Ri#GRi#Ri#Ri#Ri#Ri#GRi#Ri#Ri#Ri#Ri#Ri#GRi#Ri#GRi#Ri#GRi#Ri#GRi#Ri#GRi#Ri#Ri#Ri#GRi#GRi#GRi#Ri#GRi#Ri";"#0.13#0.11#0.03#0.03#0.02#0.03#0.03#0.01#0.01#0.03#0.03#0.03#0.03#0.03#0.04#0.03#0.03#0.02#0.17#0.17#0.14#0.13#0.17#0.19#0.19#0.17#0.19#0.19#0.1#0.19#0.09#0.1#0.1#0.1#0.1#0.1#0.17#0.2#0.14#0.08#0.1#0.12#0.12#0.12#0.07#0.19#0.19#0.19#0.17#0.17#0.14#0.18#0.1#0.06"
"G3";"#103:20:19.61#107:53:27.04#23:52:59.02#23:59:56.72#106:52:58.00#07:05:56.49#107:39:53.04#20:01:39.32#104:23:02.70#23:05:52.15#106:58:41.62#105:11:01.20#14:05:51.32#01:45:23.13#21:11:02.30#100:23:00.47#00:36:52.96#09:20:42.53#15:22:58.29#20:53:00.76#100:38:57.26#103:41:36.59#04:00:00.00#110:39:02.53#16:59:57.04#16:37:40.57#09:59:01.05#10:19:50.70#13:05:56.81#14:28:12.28#11:22:26.58#14:22:57.52#21:29:54.04#101:11:00.98#04:11:01.89#09:52:57.64#21:38:27.51#15:58:05.83#12:05:57.97#11:53:01.20#16:23:01.77#11:59:28.31#13:39:00.41#17:38:17.39#01:39:02.03#05:53:01.73#23:10:57.87#15:08:48.00";"#GRi#GRi#GRi#Ri#GRi#Ri#GRi#Ri#GRi#Ri#GRi#GRi#Ri#Ri#GRi#GRi#Ri#GRi#GRi#GRi#GRi#GRi#Ri#GRi#Ri#GRi#GRi#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#Ri";"#0.17#0.17#0.02#0.02#0.01#0.01#0.02#0.02#0.02#0.02#0.01#0.02#0.02#0.02#0.02#0.01#0.02#0.03#0.03#0.03#0.03#0.03#0.03#0.02#0.02#0.0600000000000001#0.14#0.06#0.07#0.09#0.09#0.09#0.09#0.09#0.09#0.09#0.09#0.13#0.07#0.17#0.17#0.17#0.17#0.17#0.17#0.17#0.16#0.04"
