"SYS";"TIME";"DIRECTION";"RELATION"
"G3";"#12:58:00.00#10:55:04.60#101:16:00.00#13:44:00.00#10:17:58.39#103:17:17.46#19:06:00.27#21:27:58.54#01:40:00.71#18:21:01.89#101:12:13.30#15:31:59.29#22:14:06.00#104:36:57.78#100:00:02.72#20:37:58.25#23:19:02.87#100:25:12.84#101:35:09.63#21:25:59.86#20:08:06.74#21:58:39.09#106:02:00.00#105:10:00.00#23:02:00.94#09:37:36.51#104:48:02.02#102:41:36.24#22:00:00.00#100:12:59.99#10:31:59.18#03:06:22.85#102:45:35.03#06:00:00.00#09:32:59.79#16:31:59.79#21:36:59.86#02:14:02.56#05:25:00.00#07:40:18.00#12:21:00.00#100:35:07.46#06:41:22.70#12:32:07.49#100:35:17.78#09:22:00.00#22:24:00.00#102:10:00.00#16:07:36.00#17:22:59.28#11:24:53.40#13:40:23.38#12:41:00.58#11:18:24.27#12:07:26.74#09:42:00.01#08:49:00.00#21:16:59.99#19:37:59.80#21:21:58.85#01:04:00.00#22:42:00.00#101:22:00.00#17:01:46.01#14:19:47.42";"#GRi#GRi#Ri#Ri#GRi#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#Ri#Ri#GRi#GRi#GRi#Ri#GRi#GRi#GRi#Ri#Ri#GRi#GRi#GRi#GRi#Ri#Ri#GRi#Ri#GRi#GRi#GRi#GRi#GRi#Ri#Ri#Ri#Ri#Ri#GRi#GRi#GRi#Ri#Ri#Ri#GRi#Ri#Ri#GRi#GRi#GRi#Ri#Ri#Ri#Ri#GRi#Ri#Ri#GRi#GRi#GRi#GRi";"#0.6#0.62#0.45#0.49#0.53#0.35#0.61#0.6#0.94#0.94#0.53#0.5#0.84#0.84#0.52#0.57#0.56#0.54#0.53#0.75#0.74#0.79#0.84#0.86#0.53#0.38#0.27#0.15#0.34#0.33#0.32#0.02#0.33#0.33#0.33#0.33#0.33#0.15#0.31#0.31#0.31#0.14#0.01#0.01#0.01#0.01#0.01#0.4#0.42#0.36#0.3#0.28#0.32#0.49#0.25#0.01#0.02#0.02#0.01#0.02#0.02#0.01#0.01#0.01#0.45"
"s90";"#109:31:01.70#100:03:34.60#13:35:03.24#108:53:28.92#104:47:00.00#102:51:03.30#106:05:02.18#18:13:19.91#01:53:00.00#105:12:59.32#18:05:02.61#10:59:00.09#06:55:35.41#100:57:18.00#05:35:59.51#17:32:00.00#100:31:00.00#17:42:19.28#17:56:00.00#06:35:02.26";"#Ri#GRi#GRi#Ri#Ri#Ri#Ri#GRi#Ri#GRi#Ri#GRi#Ri#Ri#Ri#GRi#GRi#Ri#GRi#Ri";"#0.56#0.56#0.58#0.94#0.94#0.56#0.74#0.36#0.14#0.09#0.08#0.31#0.47#0.35#0.35#0.13#0.14#0.6#0.1#0.07"
