"SYS";"TIME";"DIRECTION";"RELATION"
"G4";"#23:44:31.32#19:59:53.67#22:20:47.92#13:59:42.04#07:58:17.52#20:57:52.66#23:03:37.27#103:50:56.46#105:09:50.13#104:39:40.05#13:07:29.57#13:01:28.10#101:25:29.82#102:24:31.00#20:13:58.34#17:55:35.49#100:01:51.36#09:00:00.47#104:13:06.95#18:15:10.04#11:47:03.52#14:58:58.84#12:14:47.99#14:16:29.15#102:16:53.39#04:02:57.12#100:53:47.40#16:15:24.12#15:52:15.96#22:30:58.88#22:10:04.58#16:44:11.34#08:49:04.67#06:40:30.68#20:05:27.85#21:48:57.16#13:51:54.96#21:03:00.12#05:14:54.69#12:57:41.51#17:18:46.39";"#GRi#GRi#GRi#GRi#Ri#Ri#Ri#GRi#Ri#Ri#Ri#Ri#GRi#Ri#GRi#GRi#Ri#Ri#Ri#GRi#Ri#Ri#GRi#Ri#Ri#Ri#Ri#GRi#Ri#GRi#Ri#Ri#Ri#Ri#GRi#Ri#GRi#GRi#GRi#Ri#Ri";"#0.04#0.84#0.41#0.56#0.61#0.42#0.41#0.62#0.62#0.64#0.68#0.77#0.65#0.66#0.54#0.4#0.4#0.24#0.4#0.58#0.59#0.66#0.34#0.49#0.77#0.81#0.78#0.83#0.83#0.69#0.68#0.77#0.67#0.45#0.02#0.03#0.15#0.01#0.02#0.04#0.29"
"s90";"#11:49:43.01#109:57:35.96#14:42:32.27#23:59:07.25#10:17:44.76#22:51:41.37#13:21:07.78#10:52:10.19#07:42:07.64#107:45:08.13#05:52:46.74#12:04:20.16#17:01:06.35#12:57:20.58#04:39:02.86#10:09:13.31#08:35:21.11#22:08:19.85";"#GRi#Ri#Ri#GRi#GRi#GRi#GRi#GRi#GRi#Ri#Ri#GRi#GRi#GRi#Ri#GRi#Ri#GRi";"#0.41#0.85#0.83#0.42#0.67#0.78#0.73#0.82#0.61#0.83#0.45#0.53#0.15#0.15#0.03#0.42#0.2#0.25"
