"SYS";"TIME";"DIRECTION";"RELATION"
"G3";"#07:19:13.59#101:39:14.06#100:44:59.08#06:51:59.13#100:33:19.52#22:55:12.90#15:30:46.08#08:36:45.37#09:22:45.77#05:11:53.90#10:27:38.96#22:50:02.37#13:31:23.42#11:32:01.91#14:17:27.78#101:24:55.48#14:37:17.01#100:57:12.76#12:22:42.68#103:48:07.24#105:54:33.42#23:15:52.73#19:17:02.34#104:42:27.13#21:34:15.11#07:56:18.44";"#Ri#GRi#GRi#GRi#GRi#GRi#GRi#Ri#Ri#Ri#Ri#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi";"#0.28#0.21#0.24#0.28#0.28#0.19#0.55#0.33#0.3#0.23#0.41#0.18#0.14#0.19#0.18#0.18#0.39#0.35#0.34#0.33#0.43#0.38#0.01#0.22#0.4#0.05"
"G4";"#21:28:32.37#04:23:08.84#101:03:02.17#23:36:24.74#15:30:00.00#11:30:00.00#16:28:10.56#23:00:22.80";"#Ri#Ri#Ri#GRi#Ri#Ri#GRi#Ri";"#0.21#0.26#0.02#0.84#0.11#0.11#0.09#0.86"
"s90";"#14:28:34.80#22:31:31.85#05:16:27.22";"#GRi#Ri#GRi";"#0.0600000000000001#0.72#0.69"
