"SYS";"TIME";"DIRECTION";"RELATION"
"G7";"#09:59:00.00#100:06:09.78#100:09:26.61#21:40:50.59#100:51:50.44#106:30:44.61#07:16:03.95#23:16:15.64#18:42:22.17#02:22:01.57#06:03:21.96#02:49:25.47#23:20:49.84#19:04:18.85#06:54:49.71#06:17:34.36#06:27:40.64#22:37:00.78#104:05:04.10#13:24:53.10#08:32:57.03#104:25:37.14#01:30:13.54#23:41:08.71#23:54:15.51#106:48:52.98#104:09:36.22#107:04:22.08#22:06:42.85#18:45:09.59#108:55:30.97#07:55:18.74#108:30:54.26#102:31:44.96#09:08:22.14#19:53:26.13#06:52:46.21#12:58:32.00#18:10:42.52#22:02:44.61#101:12:54.70#05:38:20.66#04:26:55.48#101:59:09.30#105:01:12.58#21:18:18.01#102:45:44.90#22:02:36.14#104:00:38.47#18:30:30.39#102:12:13.53#104:18:05.06#12:47:14.17#12:59:53.23#13:30:55.15#15:21:19.71#13:21:04.56#15:55:29.91";"#Ri#GRi#Ri#GRi#Ri#GRi#Ri#GRi#GRi#Ri#Ri#Ri#GRi#Ri#GRi#Ri#Ri#Ri#GRi#GRi#GRi#GRi#Ri#Ri#GRi#GRi#GRi#GRi#GRi#Ri#GRi#Ri#GRi#GRi#Ri#GRi#GRi#GRi#GRi#GRi#GRi#Ri#Ri#GRi#GRi#Ri#GRi#Ri#GRi#GRi#GRi#GRi#GRi#Ri#GRi#GRi#Ri#Ri";"#0.02#0.2#0.2#0.19#0.2#0#0.01#0.2#0.2#0.1#0.09#0.14#0.12#0.22#0.01#0.15#0#0.06#0.0600000000000001#0#0#0#0.1#0.01#0.0600000000000001#0.12#0#0#0#0.29#0#0.25#0.26#0.24#0.75#0#0.34#0.34#0.34#0.34#0.34#0.24#0.19#0#0#0.01#0#0.1#0.01#0.01#0#0#0.02#0.02#0.68#0.69#0.63#0.69"
"s90";"#07:26:13.54#02:51:59.69#21:27:05.31#05:36:55.57#14:16:05.67#103:26:59.89#100:16:11.26#16:01:38.73#18:25:54.60#00:35:40.46#23:25:22.40#20:17:40.98#100:41:36.14#06:24:54.91#16:06:14.77#23:47:11.61#22:44:13.49#102:59:39.80#07:50:55.28";"#Ri#Ri#Ri#GRi#Ri#GRi#GRi#Ri#Ri#Ri#Ri#Ri#Ri#GRi#GRi#Ri#Ri#GRi#Ri";"#0.29#0.66#0.02#0.37#0.2#0.19#0.27#0.01#0.01#0.01#0.21#0.2#0.2#0.41#0.46#0.18#0.2#0.01#0.52"
