"SYS";"TIME";"DIRECTION";"RELATION"
"G5";"#103:55:44.74#110:34:44.43#02:42:53.09#10:26:38.51#11:02:24.06#14:30:08.21#16:23:09.78#20:31:22.27#22:12:21.56#23:36:41.62#18:22:02.95#15:21:43.30#11:33:52.87#11:39:11.57#06:50:37.44";"#Ri#Ri#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#Ri#Ri#GRi#Ri";"#0.87#0.87#0.79#0.01#0.02#0.01#0.01#0.01#0.01#0.01#0.59#0.66#0.66#0.81#0.79"
"G8";"#06:32:06.27#14:21:49.97#17:31:56.66#01:12:56.21#06:21:09.69#08:36:21.34#23:50:25.55#09:34:45.34#15:05:53.75#08:22:25.26#03:24:13.90#21:18:53.77#22:40:53.63";"#GRi#Ri#Ri#Ri#Ri#Ri#Ri#Ri#GRi#Ri#GRi#Ri#GRi";"#0.02#0.07#0.07#0.07#0.07#0.07#0.07#0.07#0.62#0.62#0.62#0.62#0.76"
"s90";"#16:10:09.18#09:22:35.76#03:45:33.65#17:52:10.77#23:38:00.85#12:22:44.96#05:24:05.14#21:26:36.00#17:09:12.74#23:06:54.56";"#GRi#Ri#Ri#GRi#GRi#GRi#GRi#Ri#GRi#GRi";"#0.02#0.69#0.03#0.68#0.67#0.68#0.0600000000000001#0.09#0.05#0.79"
