"SYS";"TIME";"DIRECTION";"RELATION"
"G8";"#111:38:20.76#14:20:30.31#102:31:38.58#17:28:15.30#107:30:18.47#109:34:11.83#108:09:09.51#103:02:31.23#18:41:14.89#13:30:46.67#04:10:06.00#09:18:09.76#03:59:24.23#10:42:53.06#10:46:25.36#16:56:27.03#21:10:45.40#16:08:40.98#104:18:15.95#22:32:19.49#14:01:49.61#09:54:19.55#17:46:50.32#14:24:48.00#12:13:19.93#21:30:58.91#20:56:08.94#02:27:50.14#15:30:38.36#17:37:53.01#20:09:37.85#19:06:12.00#100:29:14.80#100:55:34.90";"#GRi#Ri#GRi#Ri#GRi#GRi#GRi#GRi#Ri#GRi#Ri#GRi#GRi#GRi#GRi#Ri#GRi#GRi#GRi#GRi#GRi#Ri#Ri#Ri#Ri#GRi#Ri#Ri#GRi#GRi#GRi#Ri#GRi#GRi";"#0.02#0.01#0.02#0.02#0.01#0.01#0.03#0.01#0.01#0.01#0.03#0.42#0.04#0.04#0.24#0.17#0.02#0.02#0.02#0.02#0.21#0.25#0.07#0.08#0.02#0.02#0.03#0.08#0.0600000000000001#0.11#0.04#0.15#0.29#0.5"
"s90";"#19:38:14.86#21:39:56.79#21:15:00.25#16:59:58.91#100:09:44.47#100:09:44.47#18:37:44.40#03:50:25.08#05:15:14.21#10:20:19.59#20:05:16.92#18:22:50.53#23:16:02.44#12:36:40.72#07:11:39.53#00:46:19.76#16:01:40.13#03:36:11.58#02:59:08.09#18:06:56.20#19:16:30.00";"#Ri#Ri#Ri#GRi#GRi#GRi#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri";"#0.03#0.03#0.02#0.18#0.47#0.44#0.45#0.19#0.03#0.06#0.06#0.13#0.03#0.03#0.03#0.02#0.24#0.14#0.05#0.06#0.07"
