"SYS";"TIME";"DIRECTION";"RELATION"
"G7";"#19:59:01.64#11:51:33.21#10:54:20.56#100:09:22.35#102:08:17.53#107:00:28.02#15:16:07.93#23:27:19.56#104:51:28.04#17:54:25.55#101:51:13.95#11:24:51.65#106:11:17.03#114:28:00.82#09:54:28.25#18:49:16.77#12:33:28.63#09:42:07.63#11:57:29.63#13:04:57.82#09:28:27.64#12:07:34.89#00:45:07.57#11:22:00.05#05:11:27.80#21:26:45.08#08:16:06.81#18:06:01.20#23:14:05.61#15:49:59.17#19:08:27.82#03:12:32.72";"#GRi#GRi#Ri#Ri#Ri#Ri#Ri#GRi#Ri#GRi#Ri#Ri#Ri#Ri#GRi#Ri#Ri#Ri#GRi#Ri#GRi#Ri#Ri#GRi#Ri#GRi#Ri#Ri#Ri#GRi#Ri#GRi";"#0.58#0.68#0.73#0.6#0.59#0.74#0.78#0.75#0.75#0.67#0.57#0.46#0.57#0.02#0.66#0.91#0.82#0.64#0.39#0.28#0.01#0.02#0.02#0.01#0.02#0.01#0.56#0.56#0.45#0.02#0.72#0.02"
"s90";"#101:51:46.64#109:04:22.65#09:37:28.01#14:52:57.73#17:15:14.85#04:34:02.44#13:32:08.50#110:05:55.19#08:47:49.77#08:51:15.17#14:50:07.87#20:04:44.57#07:06:03.79#18:40:59.09#11:06:04.97#06:14:38.24#11:15:35.84#18:11:27.88#21:10:28.57#00:46:47.75#16:42:15.79#12:37:49.46";"#GRi#Ri#GRi#GRi#Ri#GRi#GRi#Ri#Ri#GRi#GRi#Ri#Ri#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi";"#0.73#0.73#0.59#0.57#0.97#0.74#0.19#0.98#0.64#0.75#0.39#0.23#0.22#0.23#0.39#0.45#0.45#0.45#0.45#0.45#0.63#0.07"
