"SYS";"TIME";"DIRECTION";"RELATION"
"G3";"#18:44:00.62#18:19:03.69#112:25:35.86#11:43:59.46#21:49:10.19#21:00:12.50#16:57:41.14#106:13:28.00#20:37:54.31#23:52:43.15#106:26:02.04#21:39:57.56#18:02:59.48#18:33:26.73#14:56:59.32#19:48:00.87#08:16:37.93#03:23:43.30#23:01:30.36#10:47:23.29#10:29:01.90#11:28:05.09#03:35:14.22#15:40:36.12#18:47:02.58#100:03:16.73#16:54:57.35#11:33:16.03#04:08:46.03#03:45:49.39#13:06:05.41#19:27:00.00#103:42:12.40#01:40:27.57#14:47:46.67#101:07:57.48#10:02:43.43#23:52:02.40#108:27:30.02#22:48:52.22#103:19:01.35#102:34:20.75#19:51:06.00#103:47:27.25#101:55:01.93#104:52:26.75#104:16:43.33#21:10:48.79#17:59:51.55#109:06:59.65#13:21:09.17#100:24:54.01#15:40:48.17#105:28:40.02#21:15:39.64#14:07:30.03#104:44:53.65#09:35:07.38#14:32:52.12#05:12:29.79#21:28:34.12#13:16:35.82#12:51:00.00#21:12:00.00#05:48:05.99#19:19:52.44#105:55:03.34#08:50:01.42#02:00:57.40#09:14:02.61#17:22:41.13#19:51:02.25#18:56:00.00#102:10:51.24#05:00:12.54#05:52:00.89#08:49:59.14#15:08:59.68#17:41:57.88#100:22:31.99#21:05:02.54#08:42:33.93#05:32:00.00#14:06:38.92#20:48:27.28#15:34:01.62#101:24:52.78#18:26:57.77#04:44:05.48#01:33:58.98#10:32:59.50#04:24:43.03#11:56:23.32#17:12:57.15#07:58:30.65#07:10:23.07#23:54:30.97#06:33:30.00#23:18:34.90#03:40:52.48#100:35:18.79#01:57:21.46#07:53:35.21#19:41:00.00#20:45:58.87#21:36:42.06#16:05:43.55#09:51:49.55#19:21:02.56";"#Ri#GRi#Ri#Ri#GRi#Ri#GRi#Ri#GRi#GRi#Ri#Ri#Ri#Ri#Ri#Ri#GRi#GRi#Ri#GRi#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#Ri#GRi#Ri#GRi#GRi#GRi#GRi#Ri#Ri#GRi#Ri#Ri#GRi#Ri#Ri#Ri#Ri#GRi#GRi#Ri#GRi#GRi#GRi#Ri#GRi#GRi#Ri#Ri#Ri#GRi#GRi#Ri#GRi#Ri#GRi#Ri#GRi#GRi#Ri#Ri#GRi#GRi#Ri#GRi#GRi#Ri#Ri#Ri#Ri#GRi#Ri#GRi#Ri#GRi#GRi#Ri#GRi#Ri#GRi#Ri#GRi#GRi#GRi#Ri#GRi#Ri#GRi#Ri#GRi#GRi#GRi#GRi#Ri#Ri#Ri#Ri#GRi#Ri#GRi";"#0.73#0.75#0.74#0.78#0.72#0.78#0.6#0.75#0.76#0.75#0.75#0.78#0.78#0.78#0.78#0.75#0.75#0.8#0.78#0.72#0.73#0.7#0.73#0.69#0.71#0.02#0.7#0.72#0.75#0.79#0.79#0.64#0.62#0.85#0.84#0.74#0.83#0.85#0.79#0.68#0.7#0.63#0.77#0.48#0.57#0.8#0.84#0.67#0.82#0.73#0.84#0.78#0.79#0.78#0.77#0.79#0.74#0.68#0.78#0.66#0.83#0.64#0.01#0.02#0.03#0.04#0.02#0.02#0.02#0.02#0.02#0.02#0.01#0.02#0.02#0.02#0.02#0.01#0.02#0.02#0.01#0.02#0.02#0.02#0.02#0.02#0.02#0.02#0.02#0.02#0.01#0.45#0.61#0.56#0.52#0.36#0.56#0.02#0.03#0.03#0.04#0.04#0.02#0.04#0.04#0.51#0.45#0.58#0.47"
"s90";"#12:56:00.72#22:50:28.99#20:30:43.12#22:05:30.00#21:47:58.04#20:11:57.53#04:15:55.50#23:13:33.06#109:00:30.82#22:12:28.53#104:07:27.31#107:45:09.60#22:43:40.80#23:13:02.83#107:35:07.20#19:55:07.97#10:42:00.93#114:49:58.56#16:44:15.96#10:02:00.00#20:36:29.24#19:57:01.67";"#Ri#GRi#Ri#GRi#Ri#Ri#GRi#GRi#Ri#Ri#Ri#Ri#GRi#Ri#Ri#Ri#Ri#Ri#GRi#Ri#Ri#GRi";"#0.76#0.76#0.75#0.78#0.78#0.75#0.78#0.73#0.76#0.74#0.71#0.75#0.74#0.73#0.77#0.83#0.67#0.83#0.04#0.03#0.01#0.66"
