"SYS";"TIME";"DIRECTION";"RELATION"
"s90";"#13:40:16.65#12:42:21.00#15:34:25.00#103:06:14.32#09:12:05.41#07:19:43.16#05:28:49.65#09:19:59.53#23:18:37.27#06:33:42.00#19:20:48.68#17:48:18.00#19:46:06.19#102:04:27.98#17:25:13.05#04:20:42.56#13:35:19.92";"#GRi#Ri#Ri#GRi#Ri#GRi#GRi#GRi#Ri#Ri#GRi#Ri#GRi#Ri#Ri#GRi#Ri";"#0.12#0.41#0.11#0.54#0.66#0.43#0.11#0.01#0.01#0.01#0.02#0.07#0.04#0.33#0.72#0.1#0.42"
"G3";"#12:50:54.64#10:14:04.26#19:15:53.20#16:24:10.26#11:52:18.09#103:10:54.96#101:50:42.18#03:43:33.52#106:05:35.58#22:08:29.91#106:00:49.68#103:04:23.24#105:39:09.66#103:23:48.18#100:46:35.90#101:34:33.79#23:56:56.20#14:33:20.94#100:01:35.14#23:07:58.75#09:28:38.05#20:58:16.45#102:15:28.00#22:15:23.21#15:24:42.88#16:56:35.73#08:26:28.02#09:33:29.47#05:27:45.51#15:12:30.69#101:46:26.66#17:30:24.08#21:24:46.31#20:05:19.81#104:14:35.34#104:48:18.40#23:52:28.70";"#GRi#Ri#Ri#GRi#Ri#Ri#Ri#GRi#GRi#Ri#GRi#GRi#GRi#Ri#Ri#GRi#Ri#Ri#Ri#Ri#GRi#GRi#GRi#Ri#Ri#Ri#Ri#Ri#Ri#GRi#GRi#GRi#GRi#Ri#Ri#GRi#Ri";"#0.51#0.48#0.41#0.44#0.08#0.39#0.64#0.57#0.43#0.38#0.19#0#0.34#0.52#0.47#0.34#0.44#0.12#0.52#0.3#0.42#0.15#0.42#0.36#0.01#0.65#0.45#0.36#0.34#0#0.5#0.53#0.47#0.56#0.55#0.59#0.55"
