"SYS";"TIME";"DIRECTION";"RELATION"
"s90";"#11:45:00.00#17:54:18.00#04:51:30.52#12:51:42.00#11:21:29.65#03:00:00.00#20:24:22.34#11:05:42.49#100:11:58.03#18:12:13.91";"#Ri#Ri#Ri#Ri#Ri#Ri#GRi#Ri#GRi#GRi";"#0.01#0.02#0.02#0.02#0.04#0.1#0.05#0.1#0.12#0.01"
"G6";"#11:07:28.12#19:45:39.26#23:19:06.74#09:26:36.00#21:12:52.66#10:49:51.45";"#GRi#GRi#GRi#Ri#GRi#Ri";"#0.01#0.01#0.01#0.02#0.02#0.02"
