"SYS";"TIME";"DIRECTION";"RELATION"
"G3";"#18:44:00.62#18:47:02.58#05:07:50.62#104:30:52.60#10:59:34.08#15:49:24.49#103:36:39.08#04:31:26.75#09:35:07.38#23:32:41.24#102:19:17.48#10:03:01.94#05:29:44.50#08:24:00.92#11:31:17.49#14:36:12.10#22:34:22.64#105:17:35.56#04:19:59.41#07:23:18.93#17:11:27.13#21:22:01.02#22:28:40.88#103:43:48.01#23:24:14.20#14:21:06.00#12:32:11.75#18:06:11.53#100:28:45.94#103:33:59.67#00:52:57.27#06:19:00.68#09:27:14.89#15:50:11.01#13:01:30.77#19:51:33.26#101:57:30.54#06:00:02.25#22:15:15.78#17:50:38.42#20:19:07.45#13:51:39.67#19:21:02.56";"#GRi#Ri#Ri#GRi#Ri#GRi#GRi#Ri#GRi#GRi#GRi#Ri#Ri#GRi#GRi#GRi#GRi#GRi#Ri#Ri#Ri#Ri#Ri#GRi#Ri#Ri#GRi#GRi#GRi#GRi#Ri#Ri#Ri#Ri#GRi#GRi#GRi#Ri#Ri#Ri#Ri#Ri#Ri";"#0.28#0.3#0.26#0.01#0.18#0.01#0.0600000000000001#0.01#0.33#0.25#0.33#0.32#0.41#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.01#0.46#0.49#0.46#0.02#0.01#0.01#0.02#0.01#0.01#0.01#0.01#0.01#0.03#0.04#0.03#0.02#0.02#0.04#0.36#0.29#0.56"
"s90";"#22:12:28.53#110:28:58.20#102:51:32.64#18:51:00.51#19:55:07.97#12:06:35.85#104:20:21.13#10:42:00.93#21:00:13.21#01:06:35.89#03:00:32.40#12:14:05.03#23:41:27.88#19:57:01.67#17:44:20.03#23:54:19.67#14:29:22.07";"#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#Ri#GRi#GRi#Ri#GRi#Ri#Ri#GRi#Ri";"#0.27#0.31#0.3#0.3#0.18#0.01#0.33#0.33#0.05#0.07#0.07#0.05#0.07#0.35#0.29#0.03#0.23"
