"NAME";"COUNT";"MIN_BFQ";"MEDIAN_BFQ";"MAX_BFQ"
"G5";3015;1;1,04551451021291;1,25681929644764
"s90";2020;1;1,33562977250615;2,03721976439843
"G2";1311;1;1,11296571583327;1,41622521105219
"G1";827;1;1,06960713812098;1,33846881700405
"G6";589;1,00646970913198;1,18511371395719;1,50862330189194
"G4";575;1;1,11730132453424;1,36294455699284
"G7";250;1,05035816455631;1,19868655051018;1,71351109173213
"G3";116;1;1,19406171618327;1,53730002876309
