"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";47028;"Re 482-2";1;100;369;584;"P";70;TRUE;1;"FGz"
"2";50230;"151-1";1;100;619;1718;"P";73;FALSE;1;"FGz"
"3";60657;"155-1";1;100;499;823;"P";80;FALSE;1;"FGz"
"4";62147;"185-2";1;100;559;885;"P";70;TRUE;1;"NGz"
"5";62518;"140-1";1;100;216;883;"P";60;FALSE;1;"NGz"
"6";63290;"143-6";2;100;534;965;"P";85;FALSE;1;"NGz"
"7";50302;"140-1";1;100;416;1083;"P";75;FALSE;1;"FGz"
"8";50303;"140-1";1;100;416;1083;"P";75;FALSE;1;"FGz"
"9";51032;"155-1";1;90;469;1723;"P";52;FALSE;1;"FGz"
"10";53542;"295-1";1;80;214;1079;"P";40;FALSE;0;"FGz"
"11";61201;"155-1";1;90;369;2123;"G";66;FALSE;1;"GzG"
"12";69399;"ER 20D-2";1;100;559;1080;"P";77;FALSE;0;"FGz"
"13";69444;"ER 20D-2";1;80;559;1880;"P";77;FALSE;0;"NGz"
"14";62952;"185-2";1;90;399;1795;"P";56;TRUE;1;"NGz"
