"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";79;"189-2";1;100;669;1686;"P";69;TRUE;1;"FGz"
"2";40100;"189-2";1;100;539;1486;"P";69;FALSE;1;"FGz"
"3";40101;"189-2";1;100;569;1486;"P";69;FALSE;1;"FGz"
"4";40104;"189-2";1;100;539;1486;"P";69;TRUE;1;"FGz"
"5";40105;"189-2";1;100;569;1486;"P";69;FALSE;1;"FGz"
"6";40106;"189-2";1;100;569;1486;"P";69;TRUE;1;"FGz"
"7";40541;"151-1";1;100;569;1678;"P";75;TRUE;1;"FGz"
"8";41082;"189-2";1;100;570;1466;"P";78;FALSE;1;"FGz"
"9";41083;"189-2";1;100;569;1486;"P";78;FALSE;1;"FGz"
"10";41709;"189-2";1;100;689;1886;"G";78;FALSE;1;"GzG"
"11";41710;"189-2";1;100;689;1886;"G";78;TRUE;1;"GzG"
"12";41714;"189-2";1;100;619;1686;"P";78;TRUE;1;"FGz"
"13";42674;"189-2";1;100;619;1686;"P";85;FALSE;1;"FGz"
"14";42675;"189-3";1;100;690;1886;"G";70;TRUE;1;"GzG"
"15";43556;"66-1";1;100;601;1425;"P";68;FALSE;0;"FGz"
"16";45705;"189-2";1;90;569;1186;"P";78;TRUE;1;"NGz"
"17";45707;"189-2";1;100;690;986;"P";75;TRUE;1;"NGz"
"18";45708;"G2000-1";1;100;688;1287;"P";60;FALSE;0;"NGz"
"19";47753;"155-1";1;100;399;1923;"P";62;TRUE;1;"FGz"
"20";48535;"185-2";1;100;219;1385;"P";72;TRUE;1;"NGz"
"21";49691;"189-2";1;100;690;986;"P";75;TRUE;1;"NGz"
"22";88813;"DE1002-1";2;90;470;1857;"P";55;FALSE;0;"FGz"
"23";43555;"66-1";1;100;601;1925;"G";72;FALSE;0;"GzG"
"24";45701;"66-1";1;100;520;2226;"G";65;FALSE;0;"GzG"
"25";48553;"155-1";1;100;619;1123;"P";76;FALSE;1;"FGz"
"26";49763;"185-2";1;100;519;885;"P";70;TRUE;1;"NGz"
"27";60404;"155-1";1;100;464;823;"P";80;FALSE;1;"FGz"
"28";40540;"185-2";1;100;569;1385;"P";72;FALSE;1;"FGz"
"29";43551;"66-1";1;100;620;1725;"P";68;FALSE;0;"FGz"
"30";43552;"66-1";1;100;620;1725;"P";68;FALSE;0;"FGz"
"31";43578;"28-1";1;90;619;2085;"G";76;FALSE;1;"GzG"
"32";45727;"189-2";1;90;664;2186;"G";68;FALSE;1;"FGz"
"33";45734;"155-1";1;100;699;1723;"P";70;FALSE;1;"FGz"
"34";45737;"185-2";1;90;659;2485;"G";64;FALSE;1;"FGz"
"35";47514;"66-1";1;100;661;1926;"P";72;FALSE;0;"NGz"
"36";47723;"66-1";2;80;612;3652;"G";62;FALSE;0;"NGz"
"37";47766;"155-1";1;100;519;2383;"G";60;TRUE;1;"GzG"
"38";54679;"261-1";1;80;546;1480;"G";54;FALSE;0;"GzG"
"39";54685;"261-1";1;80;546;1480;"G";54;FALSE;0;"GzG"
"40";54700;"261-1";1;80;546;1280;"G";56;FALSE;0;"GzG"
