"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";42711;"185-2";1;100;669;1685;"P";67;TRUE;1;"FGz"
"2";51485;"155-1";1;100;719;1723;"P";69;FALSE;1;"FGz"
"3";60162;"155-1";1;100;670;1323;"P";60;FALSE;1;"NGz"
"4";32867;"155-1";1;100;619;1723;"P";56;FALSE;1;"Gz"
"5";32868;"155-1";1;100;619;1723;"P";56;FALSE;1;"FGz"
"6";40738;"145-2";1;120;648;1680;"P";70;TRUE;1;"FGz"
"7";41308;"189-2";1;120;629;1686;"P";70;TRUE;1;"NGz"
"8";41330;"189-2";1;120;629;1686;"P";70;TRUE;1;"NGz"
"9";42702;"185-2";1;100;679;1685;"P";78;TRUE;1;"FGz"
"10";42703;"185-2";1;100;679;1685;"P";78;TRUE;1;"FGz"
"11";42705;"185-2";1;100;679;1685;"P";78;TRUE;1;"FGz"
"12";42706;"185-2";1;100;679;1685;"P";78;TRUE;1;"FGz"
"13";42732;"185-2";1;100;719;1785;"G";69;TRUE;1;"GzG"
"14";42733;"185-2";1;100;719;1785;"G";72;FALSE;1;"FGz"
"15";45696;"189-2";1;90;674;1786;"G";70;TRUE;1;"FGz"
"16";45697;"189-2";1;90;674;1786;"G";75;TRUE;1;"GzG"
"17";46252;"185-2";1;100;599;1585;"P";69;TRUE;1;"FGz"
"18";46255;"185-2";1;100;599;1585;"P";69;TRUE;1;"FGz"
"19";46256;"185-2";1;100;629;1585;"P";69;TRUE;1;"FGz"
"20";46259;"185-2";1;100;629;1585;"P";69;TRUE;1;"FGz"
"21";50041;"152-3";1;100;719;2487;"G";75;TRUE;1;"GzG"
"22";50042;"152-3";1;100;719;1887;"G";75;FALSE;1;"GzG"
"23";50046;"152-3";1;100;719;1687;"P";75;FALSE;1;"FGz"
"24";50051;"152-3";1;120;719;1687;"P";75;TRUE;1;"FGz"
"25";50209;"145-2";1;100;668;1680;"P";70;FALSE;1;"FGz"
"26";50210;"145-2";1;100;668;1680;"P";70;FALSE;1;"FGz"
"27";50235;"145-2";1;100;688;1680;"P";74;FALSE;1;"FGz"
"28";50236;"145-2";1;100;688;1680;"P";74;FALSE;1;"FGz"
